Contig	SRR5004095_bt2-counts.txt	SRR5004096_bt2-counts.txt	SRR5004097_bt2-counts.txt	SRR5004091_bt2-counts.txt	SRR5004078_bt2-counts.txt	SRR5004080_bt2-counts.txt	SRR5004093_bt2-counts.txt	SRR5004090_bt2-counts.txt	SRR5004082_bt2-counts.txt	SRR5004083_bt2-counts.txt	SRR5004085_bt2-counts.txt
contig#7716	7	8	91	291	7	68	205	5	6	0	12
contig#7717	125	127	448	588	82	320	604	66	108	31	186
contig#7718	33	35	86	106	37	65	81	29	27	7	33
contig#7719	92	163	394	438	117	307	624	74	131	30	232
contig#772	492	812	1131	1782	511	793	1505	362	560	258	809
contig#7720	208	136	929	1779	315	761	2525	56	84	46	103
contig#7721	63	9	84	145	36	135	214	45	119	1	45
contig#7722	122	152	258	248	80	157	182	63	128	33	166
contig#7723	240	329	662	821	187	432	741	162	219	82	314
contig#7725	267	229	907	954	279	478	1049	106	188	62	226
contig#7726	77	44	42	35	51	21	104	5	21	12	46
contig#7727	33	17	151	190	21	71	277	13	25	12	28
contig#7728	194	130	780	243	74	367	969	20	34	9	42
contig#7729	271	404	409	528	179	271	424	201	326	84	302
contig#773	322	503	700	987	218	483	754	181	397	86	421
contig#7730	39	67	54	80	39	45	78	46	43	5	47
contig#7731	413	424	594	948	254	525	1020	304	470	96	505
contig#7732	5	5	5	3	5	8	543	1	10	1	1
contig#7733	24	24	69	97	14	61	96	23	22	13	24
contig#7734	11	13	71	104	12	81	111	6	13	4	16
contig#7735	34	48	279	339	42	157	416	35	32	17	71
contig#7736	269	415	694	1383	371	558	1160	210	271	155	412
contig#7737	69	154	332	508	88	222	482	63	134	33	181
contig#7738	45	146	526	413	53	310	349	145	45	46	138
contig#7739	48	251	507	945	72	1208	1222	69	128	20	382
contig#774	49	92	197	230	61	106	258	41	50	26	67
contig#7740	66	155	383	599	58	338	509	49	69	31	117
contig#7741	106	105	581	790	90	391	936	63	114	32	122
contig#7742	24	23	59	87	14	38	79	6	15	2	47
contig#7743	73	85	147	174	88	96	263	40	48	12	67
contig#7744	334	374	1263	1991	294	1192	2080	172	229	99	363
contig#7745	30	50	113	183	24	58	58	43	18	8	51
contig#7746	3	7	10	4	0	1	10	1	0	1	3
contig#7747	5	31	5	6	4	15	18	15	21	1	56
contig#7748	39	63	495	654	68	567	829	56	36	19	64
contig#7749	94	135	1032	1300	72	780	1232	103	147	23	248
contig#775	146	155	819	970	102	616	1124	177	250	44	211
contig#7750	6	9	96	107	12	60	124	11	12	8	17
contig#7751	27	31	81	132	21	101	118	25	41	11	35
contig#7752	289	123	1034	1613	272	564	1801	70	117	93	123
contig#7753	177	357	309	574	248	267	402	191	300	115	305
contig#7754	6	4	1	0	17	435	73	106	3	0	0
contig#7755	55	37	276	422	55	245	382	36	54	15	69
contig#7756	543	654	2149	3305	607	1739	3397	330	444	201	710
contig#7757	306	104	687	1112	520	435	2503	22	73	32	156
contig#7758	83	75	76	224	170	95	260	23	63	44	137
contig#7759	55	107	154	186	37	146	173	50	59	30	84
contig#776	68	118	96	200	131	81	235	36	108	40	137
contig#7760	3	36	143	149	6	67	43	52	6	10	11
contig#7761	3	5	4	2	0	5	0	7	16	5	24
contig#7762	137	239	716	728	88	472	690	108	103	42	220
contig#7763	83	145	190	261	59	159	268	74	115	28	108
contig#7764	56	60	113	154	32	61	147	40	68	22	58
contig#7765	5	5	27	32	7	23	65	1	8	0	10
contig#7766	81	91	610	766	75	423	1029	48	90	27	147
contig#7767	328	735	648	1269	469	571	1015	416	400	259	618
contig#7768	193	270	423	800	146	366	624	169	388	114	306
contig#7769	36	47	62	115	28	42	82	18	39	17	30
contig#777	22	192	125	472	83	454	584	35	107	22	410
contig#7770	25	2	164	128	6	462	449	110	76	0	3
contig#7771	25	162	47	102	10	68	81	53	47	22	178
contig#7772	63	108	113	181	97	113	191	74	96	53	129
contig#7773	25	14	100	124	25	84	209	9	17	3	25
contig#7774	1610	1484	6326	2393	765	2950	7150	304	385	148	397
contig#7775	726	219	1402	2009	384	467	2762	85	75	205	70
contig#7776	25	27	21	44	18	23	51	7	16	6	36
contig#7777	226	298	654	913	182	719	790	146	196	48	202
contig#7778	79	198	351	391	33	316	318	66	135	36	131
contig#7779	204	217	1088	1633	209	794	1766	98	206	61	310
contig#778	251	376	1127	1183	295	567	1400	198	205	111	337
contig#7780	17	31	45	71	12	25	43	16	26	6	21
contig#7781	27	47	45	66	22	48	57	28	42	17	56
contig#7782	138	82	153	333	164	88	579	9	25	28	81
contig#7783	137	204	425	531	112	244	441	99	154	45	207
contig#7784	531	374	637	988	355	401	1212	91	186	113	266
contig#7785	19	14	7	35	21	12	19	3	14	10	50
contig#7786	70	56	270	378	67	152	410	23	35	16	43
contig#7787	17	20	20	44	38	39	72	4	13	14	47
contig#7788	44	17	328	423	52	125	464	7	9	8	14
contig#7789	11	5	8	25	7	8	35	2	8	0	12
contig#779	243	1400	647	1338	261	1221	1327	381	599	112	988
contig#7790	34	39	493	524	36	513	827	41	59	7	74
contig#7791	200	190	2227	3349	378	500	1854	123	81	78	66
contig#7792	2	11	51	29	14	9	31	5	6	1	9
contig#7793	17	19	60	55	22	23	37	11	20	12	23
contig#7794	29	22	60	109	19	36	87	10	10	9	17
contig#7795	8	30	177	206	40	409	106	0	3	0	4
contig#7796	360	281	2580	3909	287	892	4975	152	242	133	379
contig#7797	39	29	409	649	21	360	704	27	42	11	84
contig#7798	35	30	54	78	24	58	80	9	22	6	52
contig#7799	198	109	360	544	281	568	1093	49	97	20	189
contig#78	381	783	870	1900	497	1414	2276	296	725	247	820
contig#780	577	999	2663	3727	646	1738	3076	481	780	288	967
contig#7800	112	153	211	311	72	197	236	52	127	43	129
contig#7801	90	146	215	286	70	133	285	98	132	41	166
contig#7802	578	563	1067	1930	503	1310	1833	390	434	167	640
contig#7803	580	501	311	1119	749	663	2894	144	414	222	657
contig#7804	172	327	389	523	174	433	440	160	230	101	284
contig#7805	601	1040	742	1288	695	509	1183	589	711	378	986
contig#7806	31	38	121	133	21	68	95	14	21	5	46
contig#7807	1218	1195	847	1348	1204	633	1515	139	67	862	92
contig#7808	120	112	284	321	71	121	309	62	83	26	94
contig#7809	30	74	97	270	54	210	172	57	70	28	32
contig#781	894	1337	4695	7004	1039	3425	7143	502	757	343	1157
contig#7810	130	105	235	261	55	81	315	43	102	26	74
contig#7811	126	162	440	607	151	340	656	74	106	75	171
contig#7812	154	166	373	590	143	250	569	78	120	66	203
contig#7813	5	14	14	23	7	11	24	1	13	2	12
contig#7814	38	41	57	67	31	40	73	34	49	9	53
contig#7815	691	276	1096	1576	528	451	1924	97	174	101	201
contig#7816	73	29	222	434	34	93	515	5	17	9	38
contig#7817	91	111	294	345	102	175	354	54	114	41	127
contig#7818	53	131	202	264	40	192	163	84	66	33	101
contig#7819	1	1	91	145	7	61	76	1	0	4	4
contig#782	198	489	1303	1556	174	842	1389	221	238	159	310
contig#7820	4	1	0	0	2	13	3	6	4	0	1
contig#7821	140	169	377	568	111	343	532	117	138	66	160
contig#7822	67	69	354	436	56	229	582	44	63	13	84
contig#7823	204	247	411	562	187	655	872	154	237	51	240
contig#7824	47	31	81	325	98	145	681	10	44	12	74
contig#7825	9	6	34	67	10	22	31	10	8	0	13
contig#7826	39	42	22	87	98	74	154	8	70	15	89
contig#7827	212	2	122	412	72	277	214	5	4	1	7
contig#7828	145	110	262	349	102	298	477	82	124	37	123
contig#7829	56	174	181	332	75	103	205	115	96	65	126
contig#783	1123	2091	5336	8701	1385	6177	10746	806	1098	386	1844
contig#7830	286	386	900	1048	272	555	1163	198	232	148	272
contig#7831	95	140	99	105	81	52	80	119	212	40	189
contig#7832	18	25	202	241	24	135	273	13	19	17	22
contig#7833	268	266	633	1070	284	355	1131	128	122	98	186
contig#7834	7	1	22	25	4	20	41	1	2	0	2
contig#7835	98	115	569	606	56	396	722	75	98	35	72
contig#7836	24	48	160	208	20	132	135	42	19	14	31
contig#7837	37	56	287	394	31	261	478	34	63	17	68
contig#7838	94	107	386	590	68	285	583	45	103	32	124
contig#7839	42	31	321	414	49	240	661	30	32	6	55
contig#784	980	1378	1655	2422	897	1068	2302	589	739	560	1015
contig#7840	8	0	23	23	4	38	21	3	0	0	1
contig#7841	5	12	54	203	12	94	328	0	25	0	39
contig#7842	71	74	144	266	54	114	191	43	71	19	82
contig#7843	75	158	384	404	48	167	270	112	110	46	106
contig#7844	3	7	10	31	3	12	66	11	2	2	5
contig#7845	4	3	4	13	3	3	17	1	3	1	4
contig#7846	12	33	26	39	16	11	27	10	22	8	21
contig#7847	56	103	103	170	73	41	135	53	73	17	100
contig#7848	198	259	804	1554	196	665	1650	156	209	107	324
contig#7849	71	111	243	375	68	174	337	47	59	36	96
contig#785	895	927	1407	1946	687	1141	1701	696	1316	168	1155
contig#7850	58	51	293	656	68	161	648	16	40	13	92
contig#7851	11	18	23	39	11	17	47	16	8	13	25
contig#7852	84	167	490	644	88	212	619	85	103	37	106
contig#7853	72	62	417	520	48	208	714	23	34	6	80
contig#7854	22	31	19	64	42	41	66	3	32	10	78
contig#7855	44	38	182	323	65	135	432	15	28	12	49
contig#7856	16	3	334	261	19	318	443	65	34	1	6
contig#7857	85	44	150	258	61	340	510	127	137	16	86
contig#7858	71	92	388	496	88	223	589	28	77	8	107
contig#7859	31	34	238	299	19	170	369	22	30	9	35
contig#786	8	6	57	77	7	43	55	7	9	3	16
contig#7860	18	24	42	52	19	42	54	19	26	5	25
contig#7861	252	55	692	678	103	293	1051	31	50	17	46
contig#7862	107	148	1181	1711	122	1206	2123	106	155	31	259
contig#7863	6	2	31	48	4	19	74	1	3	4	5
contig#7864	13	17	23	43	13	21	29	6	7	2	30
contig#7865	23	19	132	189	28	129	203	17	27	11	32
contig#7866	5	10	15	27	3	24	20	6	23	1	16
contig#7867	124	131	299	975	242	582	1458	80	142	39	186
contig#7868	134	167	221	381	200	154	401	59	72	65	94
contig#7869	54	46	717	598	24	345	580	46	45	5	44
contig#787	157	258	668	885	167	440	858	135	153	92	195
contig#7870	12	54	175	167	34	137	154	27	21	6	32
contig#7871	330	352	1184	1432	308	713	1459	150	272	99	346
contig#7872	16	12	67	88	13	42	123	7	8	3	6
contig#7873	66	52	521	71	55	533	0	459	7	23	3
contig#7874	74	99	381	415	71	181	386	52	90	23	129
contig#7875	186	117	127	288	220	156	422	42	72	26	108
contig#7876	31	54	80	123	42	51	104	34	40	23	67
contig#7877	98	113	229	323	76	253	333	61	120	26	138
contig#7878	34	62	75	117	27	71	116	20	64	9	59
contig#7879	28	43	111	201	18	79	132	26	35	5	57
contig#788	163	309	882	1249	219	606	1022	139	178	116	233
contig#7880	64546	62862	14424	17359	34912	17608	13882	54216	54764	70040	44738
contig#7881	4	0	11	2	2	21	11	3	0	0	0
contig#7882	50	56	158	234	55	108	236	13	36	22	35
contig#7883	47	19	84	214	33	163	157	30	15	2	15
contig#7884	65	112	446	1098	101	550	1574	38	98	36	194
contig#7885	6	7	18	30	1	45	32	2	4	1	9
contig#7886	142	192	825	1179	129	576	999	130	177	68	243
contig#7887	115	174	461	704	125	340	656	98	84	34	147
contig#7888	4	2	28	19	2	13	24	4	3	0	3
contig#7889	276	349	1233	1789	304	847	1847	204	253	132	340
contig#789	8588	11533	19925	31801	9126	13680	30979	5058	5474	6029	7166
contig#7890	56	86	182	273	56	139	283	47	63	23	102
contig#7891	7	1	5	17	1	9	3	0	1	0	1
contig#7892	149	252	345	604	124	361	606	130	213	57	235
contig#7893	278	196	189	251	116	185	625	55	118	23	143
contig#7894	364	427	1370	1773	368	960	1900	210	325	104	330
contig#7895	2	0	17	8	0	2	9	0	0	1	2
contig#7896	65	114	275	306	35	185	207	44	47	24	61
contig#7897	232	271	637	744	178	366	735	105	244	52	318
contig#7898	268	313	575	815	229	516	1076	174	432	80	341
contig#7899	333	420	525	1100	352	681	1715	149	659	215	686
contig#79	146	305	3660	7302	173	4053	8877	217	162	32	475
contig#790	282	299	1628	1865	297	1145	3190	159	283	58	463
contig#7900	564	929	1295	1762	475	994	1630	363	778	197	844
contig#7901	12	18	76	116	20	61	148	9	21	9	31
contig#7902	3	0	24	25	1	18	20	2	2	0	3
contig#7903	622	958	1823	2942	674	1236	2959	463	641	272	828
contig#7904	101	91	265	512	85	471	900	57	113	32	79
contig#7905	418	612	994	1292	312	707	956	310	525	130	635
contig#7906	342	158	1035	1699	163	331	2009	33	60	104	25
contig#7907	85	77	244	415	62	255	322	44	94	43	103
contig#7908	41	48	137	119	37	94	127	24	37	5	51
contig#7909	403	186	233	446	242	143	402	63	129	22	292
contig#791	68	67	280	259	60	80	154	16	96	12	117
contig#7910	34	55	220	292	30	114	258	43	48	13	50
contig#7911	44	34	229	253	13	127	261	20	47	1	56
contig#7912	19	25	13	15	8	17	22	26	17	11	30
contig#7913	121	162	407	615	115	222	566	78	118	61	162
contig#7914	115	160	611	1141	544	770	1088	241	86	16	105
contig#7915	1402	2327	1956	3621	1643	1276	3076	1143	1434	786	1709
contig#7916	99	119	394	390	70	258	363	85	94	14	125
contig#7917	15	35	110	167	15	120	171	24	32	4	36
contig#7918	59	104	555	719	40	476	870	65	110	17	239
contig#7919	9	12	61	95	19	72	176	20	21	1	9
contig#792	134	261	402	646	106	432	655	140	209	51	263
contig#7920	369	215	700	1231	397	834	2377	111	151	65	159
contig#7921	78	48	718	892	60	407	1103	30	52	25	72
contig#7922	103	109	139	239	121	294	469	39	107	26	174
contig#7923	88	113	513	654	64	287	611	57	113	38	112
contig#7924	15	7	61	67	8	54	89	10	14	1	10
contig#7925	106	274	698	1006	246	686	941	240	184	62	360
contig#7926	33	31	199	326	13	201	398	29	53	9	44
contig#7927	15	25	56	78	11	28	63	11	9	3	8
contig#7928	33	39	30	61	31	34	68	26	29	19	53
contig#7929	195	303	415	623	193	280	407	155	212	65	309
contig#793	528	800	1329	2076	586	720	1441	454	500	330	659
contig#7930	47	331	155	290	209	280	478	21	252	88	484
contig#7931	24	68	89	126	25	114	92	24	47	8	76
contig#7932	1	14	73	114	13	94	102	6	10	1	6
contig#7934	357	316	1313	1941	347	845	1956	129	117	151	208
contig#7935	562	649	1472	2243	532	1127	2119	306	480	269	584
contig#7936	56	107	110	134	67	62	95	47	54	24	68
contig#7937	12	25	35	36	11	17	33	9	10	2	18
contig#7938	102	77	56	184	55	166	116	40	66	23	76
contig#7939	16	10	34	45	8	34	42	9	2	3	1
contig#794	209	290	1535	2378	268	1401	2925	109	148	71	347
contig#7941	33	48	57	72	18	26	38	21	48	15	67
contig#7942	122	167	461	602	124	271	649	68	178	54	147
contig#7943	84	128	308	399	53	178	374	87	108	45	153
contig#7944	343	643	814	1278	368	555	1282	352	388	218	548
contig#7945	2	7	7	10	5	8	8	3	2	2	1
contig#7946	6	2	10	15	17	12	27	2	3	0	4
contig#7947	164	251	516	805	210	373	839	119	161	80	283
contig#7948	29	41	107	148	23	63	80	27	34	21	33
contig#7949	61	105	467	559	52	344	551	65	79	22	103
contig#795	1335	2243	1966	4035	1663	1117	3570	965	1131	875	1898
contig#7950	6	12	18	21	9	26	20	10	19	2	14
contig#7951	168	279	638	853	116	432	962	141	172	78	295
contig#7952	302	247	1436	1921	258	1144	2575	182	185	89	282
contig#7953	29	26	278	279	39	275	473	27	43	6	55
contig#7954	5	28	20	21	9	15	22	12	18	7	19
contig#7955	58	61	452	500	39	285	485	28	53	19	65
contig#7956	358	74	1237	1603	205	583	2285	47	93	63	56
contig#7957	64	109	70	130	53	86	93	60	130	21	106
contig#7958	226	209	483	763	175	357	1042	85	160	43	199
contig#7959	34	32	50	63	49	55	69	9	39	16	43
contig#796	345	361	1636	1652	507	755	1776	195	240	96	325
contig#7960	88	54	382	418	89	274	472	34	72	13	117
contig#7961	108	159	366	450	105	268	449	57	126	28	196
contig#7962	66	135	128	284	37	200	236	57	119	22	226
contig#7963	101	41	36	71	109	115	439	1	106	41	94
contig#7964	13	19	2652	2353	20	588	1819	12	15	2	12
contig#7965	156	246	722	883	166	421	963	161	165	66	264
contig#7966	352	653	473	777	298	511	632	317	522	100	702
contig#7968	324	238	180	329	293	267	556	59	229	104	257
contig#7969	1	1	2	2	2	12	2	1	27	6	0
contig#797	3	105	6	24	2	686	11	54	26	9	62
contig#7970	21	15	127	304	41	88	292	10	24	2	27
contig#7971	20	16	18	41	7	29	23	5	11	10	17
contig#7972	179	22	9	191	892	495	486	7	48	32	321
contig#7973	124	399	154	316	156	250	240	163	374	72	455
contig#7974	46	58	536	564	47	243	671	53	69	22	100
contig#7975	5	1	3	4	1	4	10	0	0	2	1
contig#7976	35	27	57	103	22	48	76	15	20	12	22
contig#7977	381	626	815	1041	336	507	908	242	367	92	495
contig#7978	52	39	222	234	20	158	334	34	47	20	46
contig#798	1370	3167	22281	35678	1845	30108	36814	1731	1853	426	3543
contig#7980	294	456	663	827	243	435	772	145	364	88	394
contig#7981	25	40	76	109	45	74	147	25	49	10	48
contig#7982	623	1126	1584	2572	626	1143	2242	477	622	406	842
contig#7983	161	76	169	389	96	135	299	31	56	12	86
contig#7984	119	130	230	363	93	158	338	56	89	20	144
contig#7985	5	9	32	48	2	47	92	5	2	0	8
contig#7986	182	269	1684	2151	141	1273	2428	137	200	50	368
contig#7987	25	59	120	161	18	140	210	30	56	9	53
contig#7988	217	368	397	670	260	354	760	135	289	106	334
contig#7989	8	8	31	27	4	31	27	4	6	0	3
contig#799	116	198	629	1003	105	702	1096	109	182	47	256
contig#7990	29	0	92	79	19	170	204	91	20	0	4
contig#7991	14	17	19	63	4	35	35	19	21	2	19
contig#7992	108	123	366	434	101	208	349	103	126	31	173
contig#7993	2	20	4	8	4	70	12	4	11	2	3
contig#7994	7	10	42	99	10	44	105	1	6	1	14
contig#7995	14	10	51	63	9	30	67	2	12	8	16
contig#7996	1636	798	2810	5526	1402	1291	6955	157	543	331	605
contig#7997	11	5	16	10	1	7	12	3	2	0	2
contig#7999	75	56	508	901	132	130	712	27	45	19	57
contig#8	14539	11764	6326	12568	14205	6405	11093	1389	947	6047	1017
contig#80	10101	9062	25933	44768	8805	21767	50620	3966	5528	5516	6598
contig#800	73	154	499	871	116	685	970	52	128	24	237
contig#8001	442	242	731	913	213	397	1523	121	169	59	214
contig#8002	41	39	259	335	18	227	342	24	53	9	70
contig#8003	16	17	51	47	12	6	30	18	18	2	20
contig#8004	17	13	54	103	18	67	65	9	11	3	14
contig#8005	18	20	87	111	28	44	91	8	42	4	34
contig#8006	4	18	38	57	10	17	34	5	16	3	15
contig#8007	12	26	140	235	17	160	376	8	31	7	23
contig#8008	157	225	559	899	188	598	881	87	171	38	301
contig#8009	2	2	4	6	1	12	28	2	8	0	1
contig#801	1768	2172	2672	4471	1738	1546	4424	1021	1208	914	1648
contig#8010	65	49	201	291	56	172	332	29	92	19	73
contig#8011	146	192	213	397	115	210	359	149	153	66	161
contig#8012	6	2	105	139	13	71	289	0	4	0	5
contig#8013	138	211	149	210	68	163	313	45	63	65	95
contig#8014	34	17	118	184	33	74	262	10	22	15	32
contig#8015	785	364	895	1850	600	811	2518	85	263	103	512
contig#8016	86	89	6	8	140	20	8	70	315	128	167
contig#8017	656	790	806	1849	660	777	2147	248	1023	536	1443
contig#8018	9	8	22	33	15	19	38	1	5	3	2
contig#8019	104	164	404	591	111	307	612	80	128	55	187
contig#802	319	71	2058	2854	171	676	3959	45	78	49	51
contig#8020	76	68	269	387	86	131	465	32	51	7	81
contig#8021	187	186	697	781	130	291	661	67	138	27	209
contig#8022	129	152	410	614	101	316	709	79	100	43	171
contig#8023	5	12	34	62	4	16	48	6	7	2	13
contig#8024	8	10	119	194	8	104	212	16	23	9	35
contig#8025	130	91	535	724	163	511	1445	68	168	16	198
contig#8026	163	186	886	1360	157	801	1475	67	130	65	257
contig#8027	8	3	3	15	2	9	9	8	8	0	9
contig#8028	882	848	1743	2838	916	1751	2819	390	534	349	607
contig#8029	2	13	2	30	19	20	26	0	13	8	48
contig#803	2900	2972	6152	9400	2776	2870	10172	1219	1914	1000	2216
contig#8030	27	55	156	204	20	109	293	38	20	5	27
contig#8031	14	2	30	67	4	237	343	7	49	0	9
contig#8032	219	52	510	736	347	300	2180	13	47	20	164
contig#8033	261	410	767	1212	269	598	1037	255	323	100	479
contig#8034	17	28	43	53	8	27	17	13	14	7	12
contig#8035	108	203	443	649	100	366	655	80	126	51	156
contig#8036	7	11	68	68	10	49	60	4	4	11	2
contig#8037	304	204	291	454	460	411	471	44	10	145	19
contig#8038	393	408	264	515	751	527	762	115	244	78	432
contig#8039	395	505	886	1265	346	689	1287	207	415	115	515
contig#804	177	261	812	1189	196	1248	2320	115	142	23	236
contig#8040	59	57	225	287	45	112	287	20	67	14	54
contig#8041	42	80	83	143	35	77	121	46	65	20	83
contig#8042	75	184	282	419	79	167	295	104	115	50	154
contig#8043	3151	3333	1350	2646	3065	816	2755	492	425	2237	494
contig#8044	66	119	379	541	61	262	518	43	78	24	105
contig#8045	167	162	448	724	105	453	614	95	140	20	191
contig#8046	38	71	306	390	51	183	376	43	81	13	113
contig#8047	215	225	1017	1250	192	758	1426	124	177	38	269
contig#8048	146	199	356	540	125	249	487	88	129	65	199
contig#8049	21	21	21	46	18	21	41	23	37	12	15
contig#805	60	180	364	466	91	296	498	100	122	51	180
contig#8050	434	426	1203	1661	307	783	1603	389	625	178	492
contig#8051	4	5	83	69	10	49	104	8	8	1	15
contig#8052	17	32	82	108	22	62	82	22	46	14	41
contig#8053	16	47	140	290	22	195	379	32	29	10	79
contig#8054	29	21	129	131	25	19	92	3	5	16	2
contig#8055	101	24	198	211	55	23	117	9	8	24	3
contig#8056	42	36	365	389	31	191	525	21	38	2	22
contig#8057	180	294	425	503	114	272	360	106	162	81	273
contig#8058	51	77	193	249	43	120	258	35	68	17	62
contig#8059	101	94	585	856	138	436	993	50	65	30	149
contig#806	1195	1006	1339	2667	1551	2636	3718	222	248	168	260
contig#8060	2297	4225	1852	2756	1905	6932	1748	4127	9748	3765	5832
contig#8061	77	147	44	78	93	54	86	34	123	42	147
contig#8062	1	5	12	35	3	37	44	3	1	1	3
contig#8063	143	235	343	476	128	230	436	109	147	60	257
contig#8064	17	32	88	89	18	84	82	5	18	7	32
contig#8065	31	24	56	73	11	64	81	15	35	9	30
contig#8066	73	171	111	144	71	93	117	71	133	43	168
contig#8067	32	30	28	61	9	55	32	28	26	10	34
contig#8068	22	21	186	260	13	148	300	24	23	4	35
contig#8069	96	191	190	240	87	99	207	78	120	52	164
contig#807	81	95	634	687	72	447	842	77	115	18	109
contig#8070	72	144	165	279	68	116	213	131	90	42	176
contig#8071	11	26	14	21	15	28	28	5	18	3	24
contig#8072	131	167	785	826	115	474	785	155	121	76	216
contig#8073	8	19	24	27	4	20	26	3	13	3	11
contig#8074	23	27	14	14	14	11	21	14	29	9	22
contig#8075	87	68	110	39	28	111	84	11	17	12	40
contig#8076	21	49	230	293	13	353	327	38	31	12	30
contig#8077	311	447	1219	1796	236	1231	2519	305	557	115	567
contig#8078	7	11	27	17	10	19	16	4	7	0	11
contig#808	220	175	586	837	191	460	1241	129	174	36	227
contig#8080	135	203	320	427	120	173	329	112	178	77	267
contig#8081	43	51	116	205	32	109	133	43	29	13	41
contig#8082	362	204	1131	727	251	518	1904	93	204	46	248
contig#8083	3	3	17	38	1	41	29	1	10	0	39
contig#8084	12	39	58	67	23	51	65	24	30	14	17
contig#8085	139	176	1404	1594	102	1139	1633	140	178	43	236
contig#8086	10	1	20	48	9	50	65	15	3	0	2
contig#8087	53	66	302	376	31	181	345	47	48	25	87
contig#8088	28	26	81	94	14	39	89	17	22	9	35
contig#8089	236	229	193	503	267	246	733	60	196	85	261
contig#809	400	525	1024	1805	764	788	2252	240	400	86	447
contig#8090	14	18	146	194	14	86	220	18	13	10	40
contig#8091	6	11	25	39	6	14	4	6	5	1	7
contig#8092	4	9	9	18	5	17	15	8	17	5	24
contig#8093	339	727	1336	1878	375	899	1650	441	591	227	743
contig#8094	49	113	142	213	43	83	169	46	92	49	108
contig#8095	1	3	17	19	8	3	16	2	5	1	4
contig#8096	162	219	854	932	164	516	1027	110	116	61	195
