Contig	./SAMs/SRR5004095_trimmed_counts.txt	./SAMs/SRR5004082_trimmed_counts.txt	./SAMs/SRR5004080_trimmed_counts.txt	./SAMs/SRR5004093_trimmed_counts.txt	./SAMs/SRR5004085_trimmed_counts.txt	./SAMs/SRR5004091_trimmed_counts.txt	./SAMs/SRR5004083_trimmed_counts.txt	./SAMs/SRR5004097_trimmed_counts.txt	./SAMs/SRR5004090_trimmed_counts.txt	./SAMs/SRR5004096_trimmed_counts.txt	./SAMs/SRR5004094_trimmed_counts.txt	./SAMs/SRR5004078_trimmed_counts.txt
contig#5597	237	359	955	911	187	892	87	832	267	293	1097	142
contig#55970	5	9	1	5	10	0	0	2	3	2	0	4
contig#55971	2	11	3	14	3	9	0	3	3	1	19	3
contig#55972	4	5	2	1	2	3	5	2	8	4	1	2
contig#55974	1	0	2	11	1	6	1	8	0	1	3	1
contig#55976	5	4	2	2	1	2	0	1	2	1	4	4
contig#55977	11	0	2	100	2	9	1	5	2	3	52	9
contig#55979	7	13	2	12	16	23	2	8	8	11	11	10
contig#5598	200	130	260	461	125	554	60	434	78	208	397	164
contig#55980	3	2	2	7	2	3	0	4	1	1	4	10
contig#55981	1	1	3	12	0	16	0	0	0	0	2	3
contig#55984	6	0	3	9	3	9	0	0	0	1	10	9
contig#55986	4	1	2	14	0	1	0	0	0	0	12	8
contig#55987	4	2	3	9	4	8	5	5	1	1	12	1
contig#55988	1	2	3	17	3	8	4	3	5	9	9	3
contig#55989	1	1	4	22	0	15	1	3	1	0	16	0
contig#5599	2297	339	1233	7628	241	5919	869	3625	136	817	5048	1429
contig#55990	1	0	2	12	0	7	0	5	0	0	8	1
contig#55991	5	3	1	1	4	0	5	1	2	1	0	0
contig#55993	2	6	1	9	2	8	3	2	1	0	9	12
contig#55994	2	4	2	9	2	10	0	2	1	2	4	2
contig#55995	10	10	3	6	4	8	3	7	1	4	1	5
contig#55996	3	0	1	3	2	6	0	5	4	2	6	3
contig#55997	1	0	1	16	5	3	0	2	1	1	18	0
contig#55998	2	0	1	10	2	1	0	4	0	0	13	71
contig#56	2118	1540	8225	17091	2443	14881	779	9746	1588	2765	13744	2569
contig#560	226	147	1106	1550	189	1466	65	1479	157	190	1899	145
contig#5600	11	22	108	875	34	479	4	395	6	13	343	64
contig#56000	3	1	0	17	3	10	0	10	2	1	12	3
contig#56001	2	2	3	1	4	2	0	4	1	7	4	3
contig#56002	1	7	1	11	6	1	2	3	0	6	4	2
contig#56003	4	13	2	6	11	9	25	3	9	9	3	6
contig#56004	4	0	3	26	2	6	0	6	1	1	8	1
contig#56005	1	1	1	3	0	9	0	7	0	3	2	0
contig#56006	6	1	0	1	1	7	4	6	1	9	2	2
contig#56007	2	3	2	2	4	5	0	2	2	0	1	0
contig#56009	1	0	0	4	0	1	0	7	1	0	0	0
contig#5601	23	19	341	167	57	112	3	253	32	50	205	31
contig#56010	5	3	2	5	2	2	0	2	0	3	1	1
contig#56011	10	6	4	6	4	14	3	4	3	8	4	2
contig#56013	52	12	40	347	17	55	5	47	3	5	142	19
contig#56014	3	1	1	6	2	1	0	3	0	0	5	0
contig#56015	6	16	3	5	7	6	1	0	1	5	2	2
contig#56016	4	5	0	18	10	4	0	1	0	2	8	5
contig#56017	2	2	1	4	1	6	0	7	0	0	5	0
contig#56018	16	4	2	5	0	1	0	0	0	2	27	51
contig#56019	2	1	1	4	0	2	0	0	0	0	1	3
contig#5602	108	49	241	841	21	176	4	173	31	34	1691	115
contig#56020	8	6	3	5	6	5	2	7	7	2	10	5
contig#56021	3	3	3	7	0	5	0	3	0	8	5	0
contig#56023	2	13	1	8	11	18	3	13	6	10	10	5
contig#56024	1	2	5	10	0	5	0	3	1	1	6	1
contig#56025	2	1	4	3	2	10	2	6	0	2	9	3
contig#56027	9	10	3	7	13	19	0	2	11	11	5	7
contig#56028	5	2	2	7	1	9	2	3	0	4	6	4
contig#56029	1	1	0	1	3	3	0	1	0	2	1	1
contig#5603	68	100	86	130	144	130	26	79	81	70	63	70
contig#56030	26	3	13	107	1	56	1	10	0	2	75	17
contig#56031	1	1	3	4	2	1	1	5	0	1	4	1
contig#56032	4	2	3	9	4	5	0	3	4	10	6	0
contig#56033	5	0	0	10	3	3	1	0	0	1	5	4
contig#56034	13	2	0	7	8	0	2	1	0	4	1	8
contig#56035	6	5	4	16	10	4	0	2	0	0	7	7
contig#56037	1	1	5	22	2	8	0	6	0	0	16	0
contig#56038	4	0	1	8	2	1	3	11	3	8	3	1
contig#56039	3	1	1	2	1	4	0	1	3	3	1	2
contig#5604	295	59	183	184	77	268	173	106	75	318	113	365
contig#56041	1	6	3	20	4	14	11	1	2	14	4	2
contig#56042	3	1	1	14	7	7	0	17	1	5	11	2
contig#56044	8	2	1	7	2	0	0	7	0	5	3	1
contig#56045	40	73	93	158	105	227	22	141	67	104	143	35
contig#56047	4	10	1	1	11	0	2	0	1	0	2	0
contig#56048	3	17	2	2	17	4	50	11	14	16	3	2
contig#56049	5	3	4	13	1	5	0	1	0	1	5	0
contig#5605	209	222	1870	2817	432	3209	120	2390	216	344	3413	194
contig#56050	1	0	2	7	2	6	0	3	0	1	3	0
contig#56051	7	3	0	9	0	4	1	2	4	2	9	9
contig#56054	4	2	18	0	0	0	14	0	0	1	0	0
contig#56056	4	6	4	1	2	1	0	0	4	2	0	0
contig#56057	1	0	1	6	0	3	0	4	0	0	5	0
contig#56058	4	1	1	33	1	0	0	1	1	1	1	2
contig#56059	4	3	1	2	1	3	1	2	0	0	24	0
contig#5606	67	131	155	238	152	301	46	177	84	148	233	90
contig#56060	2	1	1	2	0	1	1	1	0	0	1	0
contig#56061	1	2	1	4	0	3	0	3	0	0	3	0
contig#56062	1	0	5	25	2	10	2	5	0	0	4	1
contig#56064	1	2	0	6	3	7	0	9	0	2	8	0
contig#56065	3	0	1	3	0	0	2	1	1	1	1	2
contig#56069	2	1	1	9	0	5	0	10	5	0	3	2
contig#5607	1055	158	559	5552	112	671	90	1179	62	736	2414	283
contig#56070	2	5	0	2	0	3	1	1	2	3	2	0
contig#56071	6	0	1	16	4	4	0	5	1	0	10	2
contig#56072	9	3	1	9	2	13	1	7	1	3	11	2
contig#56073	1	5	36	37	6	28	1	27	1	4	41	4
contig#56074	2	1	2	3	4	2	0	0	0	3	0	1
contig#56075	1	4	1	12	9	6	0	5	4	3	6	0
contig#56076	6	7	1	4	0	5	0	5	1	3	2	0
contig#56078	1	1	0	0	1	3	3	0	2	0	2	0
contig#56079	5	2	1	0	2	3	2	3	2	0	0	2
contig#5608	146	80	281	570	98	703	51	400	65	98	392	125
contig#56083	9	16	2	6	12	11	5	6	8	7	9	3
contig#56084	3	8	0	4	2	13	0	1	7	6	5	2
contig#56086	2	1	1	4	1	2	0	3	2	0	2	1
contig#56087	4	1	3	6	5	6	3	5	2	20	4	1
contig#56088	14	6	1	25	4	22	1	10	4	4	29	14
contig#56089	2	1	1	2	0	1	2	2	0	7	1	0
contig#5609	26	0	33	28	0	42	0	16	2	0	28	12
contig#56091	1	7	1	3	2	2	1	2	8	3	3	3
contig#56092	2	1	1	5	1	1	1	2	0	0	2	2
contig#56093	17	7	1	235	6	432	2	6	0	35	99	8
contig#56094	4	2	1	10	0	4	2	8	1	1	4	0
contig#56098	1	5	1	9	4	2	0	6	1	3	6	0
contig#56099	5	2	4	4	11	10	2	11	3	6	3	3
contig#561	497	407	968	2139	588	1820	71	1514	226	487	1510	498
contig#5610	2	2	3	12	1	6	0	3	0	0	12	2
contig#56101	1	4	1	2	2	5	2	5	2	5	4	0
contig#56102	1	3	2	4	0	0	0	0	1	1	0	1
contig#56103	1	0	2	5	0	2	0	0	0	0	6	2
contig#56104	3	85	2	0	3	3	1	0	1	0	1	0
contig#56105	15	1	9	37	4	42	3	23	1	9	36	22
contig#56107	2	0	3	14	2	4	0	2	0	0	8	4
contig#56108	2	11	0	0	3	4	4	6	2	11	3	5
contig#56110	6	0	1	9	11	3	2	1	0	1	2	5
contig#56113	7	3	3	36	1	3	2	1	0	1	16	4
contig#56115	2	3	1	10	0	9	0	5	0	0	12	0
contig#56116	2	2	0	3	0	2	0	1	0	0	0	3
contig#56117	6	2	4	13	0	19	0	6	1	0	9	2
contig#5612	45	43	126	255	55	269	11	266	32	36	303	59
contig#56120	4	15	40	99	4	14	4	52	5	16	144	8
contig#56121	4	0	3	72	4	2	0	0	0	0	154	9
contig#56122	3	5	1	0	5	12	4	5	7	6	1	0
contig#56126	10	1	1	17	2	7	1	3	1	0	10	6
contig#56128	2	0	4	12	0	3	0	4	0	0	5	1
contig#5613	18	9	60	144	22	96	3	65	2	15	66	21
contig#56132	5	4	3	4	9	4	1	2	1	3	4	8
contig#56133	2	1	1	2	0	0	0	0	0	0	2	7
contig#56134	1	0	1	9	2	7	0	6	1	3	6	0
contig#56135	10	0	2	23	0	6	1	3	1	4	6	2
contig#56137	1	5	0	1	4	4	3	2	0	1	0	1
contig#56138	4	3	2	15	4	5	0	1	0	3	10	2
contig#5614	20	17	155	246	37	294	11	188	12	49	269	23
contig#56140	33	5	3	118	6	8	1	12	0	37	51	13
contig#56141	5	6	1	19	6	6	0	4	3	1	2	4
contig#56142	5	4	2	4	4	1	2	1	1	2	2	2
contig#56144	2	15	1	1	11	4	2	1	2	0	0	0
contig#56145	6	2	1	10	6	20	0	13	1	10	10	3
contig#56146	2	0	0	5	0	1	1	1	2	2	2	1
contig#56147	3	6	2	7	2	3	6	1	3	9	2	4
contig#56148	4	11	4	11	1	6	1	3	2	5	9	3
contig#5615	6	4	63	49	8	78	1	84	7	9	84	4
contig#56150	1	1	0	3	1	1	0	4	0	0	3	0
contig#56151	1	1	2	5	4	26	0	15	0	0	2	3
contig#56152	1	4	3	2	2	4	0	3	2	0	3	1
contig#56153	2	3	1	9	1	9	1	15	4	4	6	2
contig#56154	4	0	2	3	3	2	1	0	3	1	1	4
contig#56156	3	3	1	3	3	5	2	5	2	4	2	4
contig#56158	2	1	1	3	0	3	0	3	1	1	1	1
contig#56159	3	3	1	1	0	1	4	2	0	1	0	1
contig#5616	22	12	45	157	19	140	1	128	14	17	93	19
contig#56160	7	1	1	13	1	0	0	2	0	0	14	47
contig#56161	5	1	1	2	9	0	1	0	1	2	0	9
contig#56162	2	9	1	8	5	6	0	5	4	2	15	2
contig#56163	1	4	1	6	1	13	0	8	0	2	5	0
contig#56165	3	8	1	1	9	5	6	2	8	3	2	2
contig#56166	5	0	1	7	9	21	0	6	19	8	5	0
contig#56167	3	0	2	5	1	3	0	5	0	0	4	0
contig#5617	23	16	58	127	16	109	5	79	16	30	80	17
contig#56172	1	8	2	5	4	9	0	4	1	0	5	1
contig#56173	9	1	4	34	0	2	0	1	0	2	17	5
contig#56174	16	3	2	10	3	9	0	2	0	16	11	2
contig#56175	3	1	2	9	0	5	0	4	1	0	5	0
contig#56176	5	4	7	44	3	15	0	8	1	7	16	4
contig#56177	1	15	2	1	7	3	7	0	4	3	1	0
contig#56178	11	10	2	3	7	2	10	6	5	8	3	5
contig#5618	16	27	79	60	39	103	7	143	12	68	62	6
contig#56181	11	5	7	13	10	6	2	4	3	5	7	16
contig#56182	2	0	0	2	0	7	7	2	4	8	12	3
contig#56183	1	16	0	2	8	0	1	2	5	7	1	1
contig#56185	1	0	2	1	0	5	0	5	0	0	3	0
contig#56186	4	4	1	5	2	10	0	1	1	5	3	0
contig#56189	3	9	3	3	8	4	3	6	2	1	0	4
contig#5619	15	13	36	103	17	99	11	85	14	17	113	16
contig#56190	5	6	4	15	1	22	0	11	2	2	6	2
contig#56192	2	6	2	1	5	3	4	3	2	1	3	2
contig#56193	3	8	0	4	4	3	1	4	2	9	2	1
contig#56195	4	0	2	8	5	4	0	10	2	3	10	4
contig#56196	13	12	1	0	20	2	3	4	1	0	1	2
contig#56197	1	4	1	4	2	7	0	1	0	6	5	0
contig#562	638	952	6010	6651	1312	7059	169	3844	759	1257	4645	995
contig#5620	64	128	219	353	220	402	39	248	77	140	278	52
contig#56200	3	2	1	1	1	6	0	1	0	2	2	0
contig#56201	1	6	0	6	2	10	0	10	1	0	1	0
contig#56203	3	2	0	3	0	2	1	2	0	5	2	0
contig#56204	6	8	2	2	7	8	7	6	3	12	0	3
contig#56205	4	2	1	0	6	4	4	2	2	0	0	3
contig#56208	4	11	0	2	6	2	7	1	4	11	2	2
contig#5621	13	16	42	49	30	47	2	43	27	35	52	14
contig#56210	1	2	1	14	3	24	0	11	0	2	17	0
contig#56211	3	2	2	6	3	5	0	4	2	2	9	1
contig#56213	1	0	0	0	0	2	2	0	0	1	1	2
contig#56214	4	2	2	3	2	4	1	1	2	1	4	6
contig#56217	4	2	1	2	2	7	2	9	4	5	3	3
contig#56218	16	8	2	4	2	5	3	12	0	24	4	4
contig#5622	1	3	12	23	1	16	1	13	1	7	22	0
contig#56220	4	7	4	1	0	8	7	3	2	3	0	4
contig#56221	3	8	1	4	2	4	3	6	3	4	0	2
contig#56222	6	0	0	1	1	1	0	2	2	4	3	0
contig#56224	4	2	1	5	4	6	0	1	0	0	1	0
contig#56226	3	1	1	0	2	2	6	3	1	3	1	1
contig#56228	4	2	2	3	9	6	0	2	0	1	3	3
contig#56229	4	20	0	3	1	0	0	3	1	13	4	2
contig#5623	204	293	769	1686	384	1177	39	920	141	247	1244	224
contig#56232	3	9	1	0	4	1	6	0	2	4	2	1
contig#56234	3	2	1	12	4	3	0	1	2	1	2	4
contig#56235	1	6	1	4	1	9	0	10	5	8	3	1
contig#56236	6	6	1	2	1	5	8	3	4	5	3	2
contig#56237	16	39	2	0	35	41	1	55	9	0	11	15
contig#56238	2	11	4	3	4	9	0	7	2	4	4	5
contig#56239	1	3	4	9	2	2	0	4	2	0	3	1
contig#5624	66	39	95	184	53	168	24	108	41	56	151	38
contig#56240	3	0	0	8	1	6	0	8	0	0	1	0
contig#56241	3	2	1	43	5	2	0	2	0	1	54	2
contig#56242	1	3	1	3	1	6	0	6	0	3	4	0
contig#56243	1	1	4	3	3	8	0	1	0	0	4	1
contig#56244	1	2	2	4	2	7	2	5	1	4	4	2
contig#56245	8	2	1	37	7	16	0	7	1	4	18	5
contig#56246	11	1	1	24	1	6	1	8	0	11	2	0
contig#56247	5	3	1	7	4	9	1	12	1	2	3	2
contig#56249	8	1	1	10	2	1	1	1	0	5	10	1
contig#5625	212	274	1014	2470	532	1506	71	504	115	257	1155	223
contig#56250	4	3	2	6	3	5	0	3	5	5	2	7
contig#56251	222	65	289	365	90	633	127	572	106	188	820	209
contig#56252	1	11	1	11	6	2	3	4	0	2	2	4
contig#56253	2	2	3	14	0	2	0	3	0	1	11	1
contig#56255	1	9	1	2	9	3	3	2	5	5	1	3
contig#56257	3	1	1	15	3	3	0	6	1	0	10	0
contig#56258	26	4	1	107	4	11	4	3	1	3	291	57
contig#5626	548	666	972	1808	793	2140	266	1361	570	997	1589	555
contig#56260	3	3	3	0	4	4	2	4	3	3	2	0
contig#56262	1	2	2	14	2	6	0	8	0	0	11	2
contig#56264	11	1	13	34	6	24	19	23	0	21	22	28
contig#56265	4	0	1	34	0	25	0	13	5	5	26	5
contig#56266	1	3	1	3	1	9	1	4	1	2	8	1
contig#56267	3	1	0	22	1	11	0	14	0	2	10	2
contig#56269	4	2	1	18	0	13	1	6	1	12	7	1
contig#5627	192	160	534	1361	234	1312	73	986	111	213	1135	186
contig#56270	1	0	3	18	0	1	0	3	0	1	24	1
contig#56271	3	2	3	11	3	10	0	6	0	1	17	2
contig#56272	3	5	1	0	6	4	2	1	4	5	0	4
contig#56273	3	6	1	3	7	1	1	0	1	3	1	6
contig#56274	3	6	2	1	5	9	6	9	9	9	2	5
contig#56275	4	5	1	1	0	0	0	2	0	6	1	3
contig#56277	9	4	3	29	6	22	1	10	3	3	8	8
contig#56278	4	8	1	0	0	4	0	2	7	0	9	1
contig#56279	18	24	2	11	13	26	0	9	13	26	12	12
contig#5628	407	103	231	691	31	288	54	273	19	53	448	183
contig#56280	1	1	1	8	0	2	1	1	0	0	2	3
contig#56281	9	1	2	4	3	6	0	4	5	5	3	2
contig#56282	11	6	2	6	5	9	1	4	1	1	1	2
contig#56284	2	0	1	6	0	7	0	9	0	0	10	4
contig#56286	2	3	1	3	7	6	1	2	0	7	3	1
contig#56287	11	13	1	8	3	15	3	13	0	6	2	3
contig#56289	4	2	2	14	17	6	0	3	5	10	6	7
contig#5629	496	137	728	1308	149	1285	233	964	119	508	1127	563
contig#56290	1	0	3	1	0	1	0	3	0	0	12	0
contig#56291	12	13	9	65	18	66	1	51	5	18	38	7
contig#56292	12	8	5	1	3	21	9	13	6	7	1	2
contig#56293	3	5	2	29	0	6	0	28	9	0	24	0
contig#56294	3	20	2	4	5	9	2	7	12	13	1	6
contig#56295	3	4	4	16	5	16	0	9	1	0	11	1
contig#56296	3	2	1	8	0	8	3	6	4	0	3	2
contig#56297	1	0	1	0	0	4	1	4	0	1	0	0
contig#56298	1	2	2	7	0	4	0	0	1	0	0	2
contig#56299	1	2	0	8	0	0	0	1	0	0	5	0
contig#563	85	113	215	313	145	296	20	208	49	109	236	42
contig#5630	523	403	703	1150	617	1365	234	818	365	744	849	463
contig#56301	2	0	0	0	0	2	0	4	0	1	6	1
contig#56302	2	2	2	5	0	7	1	5	0	2	1	2
contig#56303	2	2	0	6	4	3	2	7	1	0	5	0
contig#56304	3	2	2	16	2	5	0	9	0	0	10	4
contig#56305	3	5	1	4	4	7	2	5	4	0	1	3
contig#56306	5	0	2	5	8	1	1	2	1	5	0	3
contig#56308	5	1	1	1	3	2	4	2	1	5	2	6
contig#5631	3	3	61	152	5	133	0	36	1	0	353	8
contig#56310	19	15	1	17	15	23	7	17	0	19	10	17
contig#56311	16	10	13	63	12	47	3	20	9	16	29	19
contig#56312	6	5	1	3	1	0	0	26	0	0	4	3
contig#56314	18	4	2	18	0	0	1	0	0	1	3	22
contig#56315	1	2	3	4	0	4	0	1	1	0	1	1
contig#56316	4	2	1	5	1	0	1	5	4	0	11	2
contig#56317	4	5	1	1	4	3	6	0	4	3	2	0
contig#56318	3	11	1	3	2	0	1	1	3	5	1	2
contig#5632	13	19	108	294	27	190	1	172	4	4	269	11
contig#56320	4	5	1	8	10	13	0	3	6	3	2	4
contig#56321	12	0	1	15	1	2	0	0	0	1	27	9
contig#56322	2	1	1	15	0	7	0	1	0	1	8	2
contig#56323	1	3	1	0	0	1	0	2	0	1	1	3
contig#56324	2	1	1	1	3	3	2	2	1	1	3	3
contig#56327	3	0	1	14	0	4	0	3	0	1	9	2
contig#56329	2	11	1	1	8	1	1	2	2	6	0	4
contig#5633	3	0	17	25	0	4	0	23	18	0	6	2
contig#56332	1	1	1	7	0	6	0	4	1	3	6	1
contig#56334	2	0	1	5	0	1	0	0	0	0	5	0
contig#56337	1	0	0	0	0	3	0	2	0	0	4	0
contig#56338	3	0	3	12	0	8	0	0	1	4	6	3
contig#56339	5	2	0	8	0	2	0	5	0	3	3	1
contig#5634	31	66	1243	3248	114	2414	8	1148	32	70	1973	40
contig#56340	4	4	1	4	0	14	0	16	0	1	4	3
contig#56341	2	3	2	2	0	0	0	2	1	0	2	2
contig#56342	3	4	7	12	5	18	0	8	1	3	8	2
contig#56344	2	0	1	2	0	1	0	2	0	0	2	2
contig#56345	1	1	1	19	0	9	1	6	2	1	12	4
contig#56346	2	0	2	2	0	4	0	2	0	1	4	0
contig#56347	4	1	1	2	4	2	1	1	3	3	6	3
contig#56348	2	1	1	21	2	14	0	2	1	0	25	3
contig#56349	1	0	1	5	0	7	0	5	0	0	5	2
contig#5635	34	44	171	243	30	209	30	252	14	84	340	45
contig#56350	3	11	7	2	9	13	1	7	10	6	7	4
contig#56353	16	2	4	12	1	7	3	11	2	9	7	19
contig#56354	1	2	2	0	1	8	0	11	1	5	2	0
contig#56356	3	1	0	2	0	6	0	2	1	3	0	0
contig#56359	1	0	1	5	2	15	2	5	0	0	6	0
contig#5636	233	209	311	772	387	377	77	186	91	318	455	399
contig#56360	2	0	1	3	2	0	0	1	0	0	1	4
contig#56361	1	0	1	15	1	1	0	0	0	0	3	4
contig#56362	2	0	2	5	3	5	0	8	0	0	6	1
contig#56363	1	2	2	0	2	3	2	4	0	4	2	0
contig#56365	4	5	3	6	12	10	1	7	2	3	9	2
contig#56368	1	0	1	4	0	6	0	4	1	0	8	0
contig#56369	25	8	1	273	0	0	0	1	2	3	157	28
contig#5637	72	108	171	271	142	302	17	227	56	113	238	70
contig#56370	4	4	2	5	1	11	2	8	2	4	2	1
contig#56371	4	9	14	9	18	20	3	19	8	10	9	7
contig#56373	7	10	1	6	14	7	3	10	11	21	6	5
contig#56375	9	0	1	86	0	1	0	1	0	0	23	2
contig#56376	1	4	1	2	2	3	0	5	0	1	4	8
contig#56377	1	0	2	17	2	13	0	5	0	4	7	2
contig#56379	2	1	0	9	3	9	0	5	1	2	5	5
contig#5638	522	491	986	1816	653	1625	106	999	253	590	1524	453
contig#56382	1	6	1	1	1	0	0	1	1	3	2	2
contig#56383	4	0	3	3	0	10	2	6	3	2	5	1
contig#56384	4	6	1	2	10	3	10	3	8	3	3	3
contig#56385	3	3	1	7	9	9	2	4	9	8	6	3
contig#56386	2	4	1	0	1	2	7	0	2	1	0	1
contig#56387	2	9	2	9	15	10	0	3	5	16	6	7
contig#56388	20	8	1	1	2	5	3	1	6	0	3	3
contig#5639	4	5	78	168	12	102	0	66	7	1	109	5
contig#56390	3	2	1	6	0	3	0	6	0	0	4	1
contig#56391	2	2	1	0	8	2	0	0	0	5	2	0
contig#56394	2	5	1	1	9	3	2	1	0	1	0	2
contig#56395	4	3	2	5	6	5	1	4	0	2	1	4
contig#56396	2	9	8	1	1	6	2	6	24	9	7	6
contig#56397	5	1	1	33	0	0	1	1	0	0	37	15
contig#56398	1	5	1	2	3	3	0	1	1	8	6	2
contig#56399	4	13	2	4	7	7	6	8	3	6	3	5
contig#564	1120	497	1559	4448	705	4705	677	2833	429	1285	2907	1182
contig#5640	120	126	313	824	185	646	22	459	88	127	514	108
contig#56400	9	6	2	6	6	15	7	12	2	9	2	3
contig#56401	7	1	2	15	4	8	2	7	2	0	16	1
contig#56402	3	0	2	13	0	3	1	1	0	0	18	22
contig#56403	2	0	1	1	0	2	0	1	1	3	0	4
contig#56404	7	10	6	28	9	17	4	10	5	4	19	10
contig#56405	4	23	1	5	12	7	3	7	16	7	6	9
contig#56406	1	0	0	2	0	0	0	0	0	0	2	7
contig#56408	6	10	1	0	3	1	4	0	2	2	0	1
contig#56409	1	1	3	12	0	7	0	11	0	1	8	0
contig#5641	352	69	205	709	109	441	85	340	76	280	424	248
contig#56410	1	5	1	9	0	16	2	1	5	5	25	1
contig#56411	1	1	1	1	1	2	1	3	0	1	2	3
contig#56412	15	2	1	25	0	0	0	1	0	1	16	40
contig#56413	9	6	2	3	1	1	4	0	2	6	1	2
contig#56414	2	2	1	1	3	0	2	0	0	0	0	0
contig#56415	2	2	4	8	4	13	0	3	2	4	2	3
contig#56416	3	2	5	13	5	2	0	3	2	1	8	5
contig#56417	1	0	1	7	1	7	0	3	0	3	2	1
contig#5642	2066	1531	3422	7818	2107	8409	1384	5048	1333	3100	5562	2398
contig#56420	6	4	1	4	1	1	7	4	2	2	0	3
contig#56422	2	4	1	2	3	4	0	1	5	4	2	5
contig#56423	3	6	2	1	4	3	3	2	4	0	1	3
contig#56424	1	1	1	5	1	2	1	6	3	1	4	1
contig#56425	1	0	3	8	1	10	2	10	0	1	14	2
contig#56426	2	2	0	14	5	7	0	20	0	5	13	6
contig#56427	4	2	1	4	10	2	3	5	0	0	5	4
contig#56428	5	2	1	26	0	7	1	7	1	3	6	6
contig#5643	1	2	251	42	4	1	3	0	68	3	259	3
contig#56430	9	7	1	3	8	11	13	8	10	15	1	8
contig#56432	4	7	1	3	1	2	7	0	5	6	2	1
contig#56433	4	0	2	3	12	8	1	3	5	3	4	4
contig#56436	30	65	13	5	31	6	59	4	60	48	1	6
contig#56437	2	0	2	18	12	28	0	4	0	4	18	12
contig#56438	4	1	1	28	0	3	0	4	0	0	30	1
contig#56439	1	1	1	7	2	5	0	3	1	2	10	3
contig#5644	16	48	53	17	63	57	15	34	17	38	33	15
contig#56440	13	10	27	69	9	25	5	8	3	3	23	5
contig#56442	2	0	1	11	1	12	0	13	1	0	4	0
contig#56443	1	5	1	4	2	2	0	3	0	2	2	0
contig#56445	3	0	0	1	6	0	0	2	0	1	0	7
contig#56447	6	7	2	12	12	17	3	18	4	7	10	6
contig#56448	2	2	2	9	1	2	1	6	0	1	11	3
contig#56449	9	2	2	0	0	0	4	16	0	2	10	2
contig#5645	68	100	57	79	144	125	26	95	61	126	81	49
contig#56451	2	0	2	1	3	2	0	4	0	4	1	0
contig#56452	2	0	0	5	4	5	0	2	1	1	4	0
contig#56453	1	0	1	22	8	5	0	2	0	0	10	2
contig#56454	22	26	9	6	19	15	3	9	2	8	7	13
contig#56456	2	1	3	5	2	12	1	3	0	3	5	1
contig#56457	1	2	1	13	0	8	2	5	0	0	5	3
contig#56459	6	2	1	0	6	0	4	4	3	1	0	2
contig#5646	70	139	57	57	118	67	14	43	53	88	52	74
contig#56461	3	0	3	7	5	6	0	4	0	1	3	0
contig#56465	4	1	2	17	9	13	0	2	4	6	4	9
contig#56468	3	7	1	1	5	3	1	1	0	6	2	0
contig#56469	2	3	4	20	2	9	2	14	5	7	15	7
contig#5647	1505	1447	2346	3898	1790	5214	655	2956	1201	2527	2580	1710
contig#56470	2	0	2	10	0	7	0	5	0	2	4	0
contig#56471	3	6	3	9	9	20	2	12	0	5	8	4
contig#56472	11	1	1	1	3	0	1	2	0	3	0	2
contig#56475	2	5	4	1	6	10	5	2	2	4	0	2
contig#56477	1	0	1	3	4	7	3	1	4	6	0	1
contig#56478	3	3	2	8	0	9	1	4	1	3	6	2
contig#56479	2	5	1	4	1	0	0	0	0	1	2	1
contig#5648	220	400	990	1643	771	1592	177	799	332	538	1146	412
contig#56480	3	9	2	3	8	6	6	5	3	7	2	4
contig#56481	2	7	7	6	4	13	2	7	0	4	2	5
contig#56482	1	1	2	6	1	0	0	5	1	0	3	2
contig#56484	1	0	1	6	1	4	0	0	0	0	5	1
contig#56485	7	9	4	4	11	5	16	2	17	9	9	6
contig#56486	5	2	2	11	0	5	0	2	11	3	13	0
contig#56487	10	14	2	10	18	12	6	3	5	21	3	7
contig#56488	1	4	1	1	1	1	0	1	1	4	0	1
contig#5649	331	311	682	1472	375	1366	94	1100	179	404	1367	253
contig#56491	3	1	2	6	1	9	0	7	0	0	2	1
contig#56492	1	0	2	15	2	6	1	6	0	1	4	0
contig#56493	1	0	1	2	0	4	0	5	0	4	2	0
contig#56494	1	0	1	2	5	4	0	5	0	2	4	2
contig#56495	5	1	2	7	4	7	1	5	0	5	11	5
contig#56496	2	3	0	5	6	2	1	1	1	5	5	3
contig#56498	7	5	7	20	11	19	2	10	2	11	19	7
contig#565	3294	1833	4627	9849	2269	10401	1965	5985	1831	4098	8330	2968
contig#5650	52	22	572	916	64	679	13	607	25	48	1009	44
contig#56500	3	2	6	13	5	16	0	7	1	7	7	4
contig#56501	3	2	2	2	1	2	1	11	0	6	0	2
contig#56502	6	3	1	1	12	0	3	2	4	4	0	1
contig#56503	6	21	4	11	28	19	3	8	8	18	6	10
contig#56504	1	4	69	79	30	58	1	30	1	7	46	0
contig#56506	1	4	1	4	4	4	0	7	0	0	7	4
contig#56509	1	2	0	6	3	1	0	2	3	2	2	0
contig#5651	174	220	280	468	315	700	111	448	161	293	424	137
contig#56510	1	0	1	5	0	3	0	1	0	1	3	0
contig#56512	4	5	2	13	1	9	0	9	3	4	6	1
contig#56513	3	0	1	7	2	3	0	1	0	0	4	6
contig#56514	2	3	1	6	1	3	0	3	1	4	8	7
contig#56515	1	0	1	5	0	1	0	5	0	1	0	2
