"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"contig#5830"	6.09477488011544	5.98749545480446	43.8207453122656	4.02002022033898e-16	4.95400491819774e-14	26.5657352938355
"contig#371"	7.95072446710039	7.75045868601937	44.1985063514756	3.57688337028585e-16	4.57964946145344e-14	26.5622967847634
"contig#218"	10.0058369452062	9.77472301199095	46.3641771473264	1.86519841792933e-16	3.55903925217277e-14	26.5582341250659
"contig#339"	5.67775914020605	5.74304863370742	43.8472909583277	3.9870325363302e-16	4.93391105834736e-14	26.5480769561059
"contig#3568"	5.37795530714715	5.33257385447426	43.9196565589821	3.89857108976657e-16	4.84471170382084e-14	26.5346070765576
"contig#2492"	7.27231378844253	7.09730161553915	43.7532372954825	4.10523695717182e-16	5.03802855789684e-14	26.5248723238075
"contig#3480"	6.06284871001006	6.25716841579039	43.6369502107178	4.25660521645957e-16	5.15956376565608e-14	26.520021957391
"contig#935"	8.48761335669258	8.3233098428079	44.2455596964018	3.52546761562555e-16	4.55324149343849e-14	26.5106864192365
"contig#821"	5.96020696784341	5.94971465063208	43.6074628041932	4.29593236429058e-16	5.17387971864627e-14	26.5077815453201
"contig#2038"	6.30372066014329	6.34145749117075	43.5557478919344	4.36584835440664e-16	5.20662624717463e-14	26.5049932776611
"contig#234"	8.75878377048166	8.51967775786293	44.418889531777	3.34279941630388e-16	4.44548849715725e-14	26.5010212070833
"contig#5269"	5.59910015458875	5.49623842339627	43.6749612079806	4.2064789431458e-16	5.11978688158354e-14	26.4988237306764
"contig#3455"	6.87690473623731	6.71823479622267	43.5628708653772	4.35614640189772e-16	5.20662624717463e-14	26.4967706612554
"contig#3053"	6.86008654711979	6.72684136146161	43.5343829936654	4.39508799689913e-16	5.220446690614e-14	26.4913240936497
"contig#76"	9.47724322058332	9.31718506161451	45.1622030466829	2.66697504084776e-16	4.0555766472249e-14	26.4901830907513
"contig#994"	9.00546418917917	8.85096307599317	44.6369137578076	3.12731627145284e-16	4.36290122851365e-14	26.4879426618477
"contig#3167"	6.29686114966335	6.25150176746864	43.4803083797885	4.47003625973668e-16	5.24626160388778e-14	26.4862491957394
"contig#618"	6.82911989483552	6.84997534792418	43.5015008755486	4.44050105638686e-16	5.23548110092097e-14	26.4822766991181
"contig#7502"	5.56907830728138	5.4553223620307	43.6018942202635	4.30340279546586e-16	5.17387971864627e-14	26.4778814166533
"contig#123"	8.91180244589925	8.79041554908922	44.4811378962426	3.27969736348523e-16	4.42299437510341e-14	26.47539949681
"contig#6199"	6.65059030548712	6.48753289813922	43.4145845379827	4.56298091376259e-16	5.29234209825264e-14	26.466687161684
"contig#1353"	7.227290727826	7.23854498309452	43.4995947073117	4.44314902735719e-16	5.23548110092097e-14	26.4621984578985
"contig#3881"	6.57742444729503	6.4025583245726	43.3889656654419	4.59976991960003e-16	5.3141716852379e-14	26.4618817257886
"contig#7100"	6.25319330657863	6.21962988455282	43.3257272062404	4.69194987106258e-16	5.35788067129525e-14	26.4468570083381
"contig#1489"	6.20191483296237	6.11880315220748	43.3262916980054	4.69111832655966e-16	5.35788067129525e-14	26.4462292763867
"contig#4404"	5.69955418380236	5.6373367857873	43.3735275164774	4.62209279867803e-16	5.31918352582496e-14	26.4331140764013
"contig#1787"	5.81493002855756	5.77680224343633	43.3009774084512	4.72856430062129e-16	5.37892375981443e-14	26.4231485320462
"contig#13290"	5.34399765649976	5.28544151854334	43.4560913484065	4.50404480902593e-16	5.26528178939727e-14	26.4175807928585
"contig#3185"	6.3707778009104	6.26763026733547	43.1688003726374	4.92936380990987e-16	5.54337886090852e-14	26.4085976211672
"contig#58"	7.82140035527422	7.72899252144814	43.4225108516946	4.55166265353792e-16	5.29234209825264e-14	26.3945091551959
"contig#7802"	5.57381873061873	5.53712701359435	43.1827657036837	4.90772227960274e-16	5.54010664662331e-14	26.3767308523487
"contig#179"	7.29311338256989	7.03896714767669	43.0770304095438	5.07414716363315e-16	5.67430940892385e-14	26.3553722306493
"contig#2910"	5.62093173650255	5.5430552576342	43.07078623692	5.08416281229652e-16	5.67430940892385e-14	26.3512346915632
"contig#365"	9.39121226764821	9.1755592852956	44.3678650921022	3.39549483251371e-16	4.44548849715725e-14	26.3403888808003
"contig#661"	8.7818535450129	8.55073063863837	43.7371552183821	4.12582212714393e-16	5.04236839803342e-14	26.3390732911787
"contig#1573"	5.84753203391137	5.79400856583595	42.949838448808	5.28240495204341e-16	5.82956749483716e-14	26.3370246890979
"contig#1250"	5.65160255021411	5.59916233858638	42.9922403401804	5.21197739432997e-16	5.7733873938091e-14	26.3344849337674
"contig#6130"	6.49933074266339	6.43696790140168	42.8134470712021	5.51595298401958e-16	5.99778770056482e-14	26.3182742507606
"contig#170"	6.24348304719977	6.13994898046277	42.7590399897415	5.61218508319222e-16	6.08007274800341e-14	26.3038172277348
"contig#3447"	5.76397346422419	5.78152059122445	42.8361049200616	5.47640040786519e-16	5.97675344881996e-14	26.3025941127984
"contig#295"	6.19971938295821	5.94020051532604	42.7319231458251	5.66081875891572e-16	6.11037867203253e-14	26.2962157026187
"contig#8209"	7.54058585258779	7.34102085563786	42.8572772107976	5.43971591216174e-16	5.95870510437391e-14	26.2831374833166
"contig#338"	8.39594467648424	8.23913467146491	43.2127470376001	4.86160481772018e-16	5.50907371988092e-14	26.2769845200194
"contig#469"	7.0338476958343	6.84486600278612	42.6778994819077	5.75906197350963e-16	6.17422744819194e-14	26.2668810357222
"contig#1016"	9.3287156957826	9.12994877727747	43.951273339965	3.86058485154179e-16	4.8177492645232e-14	26.262981903592
"contig#4662"	5.9106725505306	5.79905871211916	42.6400794381999	5.82892593028331e-16	6.22369362144618e-14	26.2617376969538
"contig#3703"	5.85147726491749	5.81682295572301	42.6093602824764	5.8863416115174e-16	6.23994406818059e-14	26.2504325166791
"contig#222"	9.5391978077323	9.34877362742848	44.0894184829233	3.69920470470387e-16	4.69560851271766e-14	26.2430581773626
"contig#2489"	6.88624354928903	6.74608398015961	42.5224300033066	6.05213068546095e-16	6.30274004060539e-14	26.2336525773582
"contig#4162"	5.79644424197679	5.84622216043099	42.4811398989328	6.13262510423603e-16	6.36415859939946e-14	26.2163091766383
"contig#2104"	5.53547368985337	5.41054868696564	42.5385564275953	6.02100082470998e-16	6.29247775235415e-14	26.2097184299564
"contig#1765"	7.44177514051152	7.37591337751605	42.5422454464591	6.01390384006602e-16	6.29247775235415e-14	26.206259336881
"contig#515"	8.3868561280381	8.21779602698039	42.93173192131	5.31278941557518e-16	5.84130333661902e-14	26.2052572458104
"contig#5059"	5.08255912282309	4.95965640102528	42.6764507427537	5.76172158405794e-16	6.17422744819194e-14	26.1899297061922
"contig#4472"	5.90112246035555	5.77738263364764	42.3468343306268	6.40249242962756e-16	6.59791345291514e-14	26.1859632858073
"contig#2020"	6.28522252698407	6.29863893378736	42.2363822129283	6.63397608403753e-16	6.77979944533504e-14	26.1701430409142
"contig#565"	8.19151972412201	7.95690751620937	42.6237023224677	5.85946047546476e-16	6.23379147562395e-14	26.1572992562761
"contig#2987"	8.04984318668052	7.87076281932927	42.5420840001029	6.01421424496223e-16	6.29247775235415e-14	26.1553600897456
"contig#2595"	6.40604820178129	6.12235659482773	42.1080873658113	6.91417697094599e-16	6.97930710213989e-14	26.1371046340124
"contig#4768"	5.60266678975534	5.62559585157561	42.2299356168722	6.64776115481188e-16	6.77979944533504e-14	26.1367912367479
"contig#80"	9.77162605149643	9.68961827610235	44.0367636367307	3.7598457693535e-16	4.73196589252762e-14	26.121384580915
"contig#4583"	6.06828713718111	6.06031921416986	42.0558740894486	7.03182354523789e-16	7.00246509003218e-14	26.1179545978334
"contig#4309"	5.35337681188895	5.2630433204575	42.2028025774098	6.70611872468037e-16	6.81581331275418e-14	26.1069520675879
"contig#1745"	7.06515716856656	6.94944249126104	42.0290989829095	7.09298416514242e-16	7.03966777410242e-14	26.0996078528771
"contig#4437"	6.30668678041909	6.28442742611558	41.9556556695865	7.26369344972051e-16	7.18498319294093e-14	26.0969839050137
"contig#197"	7.34975420443314	7.2248879194945	42.0675798345041	7.00526278533445e-16	7.00246509003218e-14	26.0933059228421
"contig#6124"	6.57485818592892	6.47520910342905	41.9019537774058	7.39130328927305e-16	7.24079079187785e-14	26.082031049923
"contig#385"	6.92190569178742	6.90156133888996	41.9405096564554	7.29944339767238e-16	7.19627793098528e-14	26.0813037333204
"contig#6487"	5.39717420542294	5.21587993512236	42.063408815425	7.01471461891959e-16	7.00246509003218e-14	26.0732867923751
"contig#1418"	6.35588778908557	6.33480851276145	41.8520084139191	7.5121463217372e-16	7.32591691548351e-14	26.0700199316715
"contig#2790"	5.8221319566594	5.69233179724086	41.9010137440994	7.39355835524449e-16	7.24079079187785e-14	26.0664815823721
"contig#3376"	5.10504729386904	5.01575949565423	42.1446444369891	6.83306413427616e-16	6.92105153545725e-14	26.0574479472709
"contig#3500"	5.17104306781914	5.1715773401845	42.0930737928713	6.94778768618258e-16	6.98937988457605e-14	26.0552895889377
"contig#5424"	6.47560707319816	6.32419914319388	41.7767147332325	7.69834202728734e-16	7.44072430715851e-14	26.049861384996
"contig#2398"	6.55854821463576	6.47049225277676	41.7466568562784	7.77404995222905e-16	7.489423497952e-14	26.0412526245875
"contig#1215"	6.19336745888033	6.07811584005463	41.6926849077024	7.91200272135268e-16	7.57299004811414e-14	26.0262254662327
"contig#600"	8.95555635411507	8.75068352171011	42.5798115502196	5.94214236467124e-16	6.27660009205417e-14	26.0204548163843
"contig#5172"	5.87238550725559	5.88977865170691	41.6938067583151	7.90910869187041e-16	7.57299004811414e-14	26.0155804888917
"contig#524"	5.37854757285177	5.4268092812541	41.8112585635944	7.61231046891474e-16	7.3816948992991e-14	26.0081299518625
"contig#337"	6.93794702858318	6.88896144830297	41.6593179448762	7.99860055502086e-16	7.62151964704719e-14	26.0079042451364
"contig#1374"	6.22126788423641	6.03867522486833	41.6045569728807	8.14293337356445e-16	7.66991711645039e-14	26.0032032295226
"contig#2512"	5.25180755007444	5.26748979215137	41.8446942586691	7.53002009165197e-16	7.32591691548351e-14	26.0005468323098
"contig#3550"	5.64888039450685	5.48042338172298	41.6434981673411	8.04001261116691e-16	7.62151964704719e-14	25.986733544012
"contig#1277"	7.26008522425225	7.17276802374968	41.6475334124497	8.02942759036387e-16	7.62151964704719e-14	25.9865686883322
"contig#1351"	9.02119886189685	8.96897321160307	42.3806613900917	6.33334285576887e-16	6.54947371686084e-14	25.9456458279583
"contig#9845"	5.35823272085941	5.20152759585168	41.5296888992227	8.3447994667983e-16	7.81030977943122e-14	25.9297303735468
"contig#6151"	5.15890585300026	5.14479184716019	41.5901916131767	8.18125671927015e-16	7.68155075330584e-14	25.9213108643229
"contig#7571"	6.22292780932683	6.21042073775602	41.2756398615375	9.07078639297268e-16	8.40995543443761e-14	25.9153521692206
"contig#1344"	6.41426803614593	6.25567784312597	41.2235791033668	9.22775924705686e-16	8.46154773555753e-14	25.9029117844639
"contig#1895"	6.42283269361713	6.56581547656615	41.2224076892144	9.23132461880427e-16	8.46154773555753e-14	25.9025652903728
"contig#1110"	6.69604820035569	6.70237248078861	41.2192736808607	9.24087070119381e-16	8.46154773555753e-14	25.8981379907816
"contig#2396"	7.12598713831912	7.2689663891551	41.2237116080715	9.22735604242733e-16	8.46154773555753e-14	25.881606997501
"contig#5134"	5.89135482003251	5.69497273885282	41.1329683962219	9.50795798207023e-16	8.62599279992973e-14	25.8662007763502
"contig#3166"	5.98851837606764	6.01474549510575	41.1108189239838	9.57783046757758e-16	8.63391377386327e-14	25.8643207398567
"contig#8595"	5.1639317127141	5.14247727336089	41.3681126566398	8.79898054614734e-16	8.18360530291993e-14	25.8618854437183
"contig#8250"	5.86673088941665	5.82423905352429	41.1024841355608	9.60426572762042e-16	8.63391377386327e-14	25.8566531352185
"contig#609"	6.62030328928008	6.49332396520378	41.0222996273004	9.86261997588822e-16	8.74806028325243e-14	25.8462108824184
"contig#277"	9.32043128686991	9.21945476180297	42.2929194705452	6.51438490367956e-16	6.68991138580648e-14	25.8447787897261
"contig#1684"	5.51152419086184	5.71940002784012	41.13729788527	9.49436420375277e-16	8.62599279992973e-14	25.8404849840013
"contig#599"	5.75100518048294	5.67607131659888	40.9992405942086	9.93828866368954e-16	8.74806028325243e-14	25.8216103366497
"contig#2833"	7.25914380234141	7.13971487945249	41.00057742395	9.93388487118127e-16	8.74806028325243e-14	25.8137026213201
"contig#2964"	6.32277031608664	6.13417250110806	40.8319956982056	1.05060965495127e-15	9.11226720083251e-14	25.796635641085
"contig#3946"	5.39734174985799	5.25974235817727	41.0023720138705	9.92797641243612e-16	8.74806028325243e-14	25.7925394939411
"contig#1170"	6.33717537730466	6.22588552714895	40.79417901358	1.06392496328489e-15	9.13329923067507e-14	25.7864284330227
"contig#1376"	7.00391382981471	6.87367221761933	40.8401729822318	1.04775398938329e-15	9.11226720083251e-14	25.7840351435388
"contig#6440"	5.19531385368596	5.14013885455133	41.0166562834338	9.88108144447808e-16	8.74806028325243e-14	25.7775453395121
"contig#1214"	10.0546170466982	10.0105419823658	43.0462261104655	5.12376343396672e-16	5.69700854597743e-14	25.7774851312824
"contig#3071"	7.09637910983413	7.00490997348113	40.7656762174298	1.07408041633811e-15	9.18121456462888e-14	25.7592208800772
"contig#7070"	5.14049328317702	5.10480602940667	40.9783661423976	1.00073256825676e-15	8.78269033791157e-14	25.7572724113863
"contig#1671"	4.8485958892069	4.72515805143151	41.1067362331013	9.59076968243209e-16	8.63391377386327e-14	25.7482200549884
"contig#5530"	5.6662944692125	5.56238032825571	40.7496844048315	1.07982373216002e-15	9.19479143709597e-14	25.7477396357794
"contig#2102"	6.90696394457077	6.84906004243862	40.6883660598703	1.10215281320618e-15	9.31350617239601e-14	25.7469996422599
"contig#360"	8.99609438306806	8.81765568860837	41.4856573628627	8.46602248122382e-16	7.8987722682863e-14	25.746972804989
"contig#1884"	5.46841995203768	5.37955416271654	40.7925593104025	1.0644992899457e-15	9.13329923067507e-14	25.7447148890539
"contig#2463"	7.33050533290236	7.16166180145993	40.7439631293845	1.08188646879544e-15	9.19479143709597e-14	25.7425376883414
"contig#10590"	5.42358875796683	5.21958314391293	40.7900579929096	1.06538687942348e-15	9.13329923067507e-14	25.7398440026232
"contig#270"	6.25687133320261	6.11109319216319	40.6029361205551	1.13409146992071e-15	9.47510997581215e-14	25.7333158963179
"contig#9836"	6.54491918813012	6.25334603536542	40.5937705029715	1.13757661473795e-15	9.47745519929289e-14	25.7308213851598
"contig#1946"	5.24954473563885	5.05543104451522	40.8183332877235	1.05539947267678e-15	9.12704526429486e-14	25.7301425672446
"contig#1502"	7.1059799058248	6.93433940788058	40.615848454745	1.12920108450681e-15	9.46097769840605e-14	25.7181237603834
"contig#2569"	8.19525974058165	7.98773242861934	40.9099724114939	1.02371476196484e-15	8.9578070413823e-14	25.7139489082616
"contig#387"	5.62378138094332	5.6677294673474	40.6196065932799	1.12778198914587e-15	9.46097769840605e-14	25.710791003892
"contig#1854"	5.70730392005747	5.64028342183506	40.5537895137108	1.15291391880338e-15	9.57825338835081e-14	25.6987663984725
"contig#7450"	6.40461688973708	6.36757328019366	40.4729749043847	1.18459700486833e-15	9.75923148077594e-14	25.6982978177756
"contig#833"	8.65617276201063	8.61482597056033	41.0611291553522	9.73659278433837e-16	8.72634752089671e-14	25.67363676621
"contig#2128"	4.95534598887132	4.940351023626	40.7207846113903	1.09028654426556e-15	9.23963175736335e-14	25.6649709307607
"contig#18"	8.73591213128338	8.67705852621709	41.0496622273592	9.77362977565535e-16	8.7330777717457e-14	25.6572025082461
"contig#6587"	6.43108512813772	6.38222891719284	40.2973849182681	1.25670117766208e-15	1.01552442706376e-13	25.6496380804841
"contig#12671"	5.01570577386281	4.94490655684184	40.6392518177538	1.1203949007128e-15	9.44068364201759e-14	25.6484257803188
"contig#10791"	5.7505760259604	5.72313148597552	40.366814925665	1.22764308817426e-15	9.9814018115316e-14	25.6484103539739
"contig#1972"	5.56676848482763	5.50733396934189	40.409142281334	1.21028227305924e-15	9.88820677016578e-14	25.6470332920928
"contig#497"	7.81197697611455	7.78994818429059	40.5347373290621	1.16030050590581e-15	9.61261842091605e-14	25.6446303824129
"contig#6289"	5.17399026546148	5.1464419539899	40.4997428306917	1.17400053127548e-15	9.69894964050381e-14	25.6290932137812
"contig#759"	9.21969070663275	9.00409423773486	41.1781618839035	9.36708094682278e-16	8.55064154577872e-14	25.6196197196493
"contig#4390"	5.17601145113573	5.1449086558448	40.4345397639842	1.19999187774306e-15	9.8312907967116e-14	25.6161558104772
"contig#2430"	5.10437639298009	5.08113242744462	40.4616158450406	1.18912461157462e-15	9.76931930886975e-14	25.613437785189
"contig#5647"	7.13907807769554	6.96821016398928	40.2102369774991	1.29422282331146e-15	1.03265151125233e-13	25.607649008648
"contig#384"	6.24068350043136	6.24060408794942	40.1143669055405	1.33689219618402e-15	1.05159371261539e-13	25.5976810532921
"contig#11610"	5.52270137740404	5.43709528837875	40.2076533964644	1.29535336311406e-15	1.03265151125233e-13	25.5876897590019
"contig#812"	8.97074530418489	8.81620084768824	40.8619927341947	1.04017477284867e-15	9.07498792972637e-14	25.5841090581456
