	logFC	AveExpr	t	P.Value	adj.P.Val	B
contig#58360	4.839126296	-0.175124116	3.716923711	0.002341784	0.325339079	-1.497034567
contig#55202	2.531914166	-0.592765352	3.704751763	0.002398548	0.325339079	-1.498945283
contig#13099	1.786400989	3.343537255	3.610257626	0.002889386	0.34075021	-1.505306872
contig#52573	3.84122287	-0.092707481	3.686205514	0.002487732	0.328534689	-1.509304887
contig#51283	4.079222134	-0.811723635	3.79196452	0.002020684	0.318628604	-1.511859086
contig#54798	2.721132389	-2.113756547	3.984059311	0.001387576	0.313025814	-1.516590002
contig#24968	2.992909204	0.614424089	3.603394777	0.002928767	0.341110843	-1.519994074
contig#23665	5.134098689	1.845292106	3.590953768	0.003001544	0.347634131	-1.521162044
contig#1342	-0.791365373	2.442128105	-3.588904595	0.003013705	0.348070366	-1.522286423
contig#40498	-2.168684804	-0.861274758	-3.706687036	0.00238943	0.325339079	-1.525381273
contig#8888	1.03979185	5.464207116	3.637177485	0.002740013	0.33711913	-1.526715071
contig#36930	3.046718226	1.082295601	3.584419222	0.003040499	0.350189432	-1.528436924
contig#58493	1.680627661	-0.411625691	3.63740008	0.002738811	0.33711913	-1.534243002
contig#35848	1.032692471	1.290307477	3.574222539	0.003102307	0.352413583	-1.535418717
contig#21444	2.58519408	1.258306883	3.571110296	0.003121424	0.353616383	-1.544204205
contig#39238	2.037009842	2.259139748	3.567788292	0.00314196	0.354973021	-1.551469327
contig#49666	3.323280549	1.243031257	3.565704699	0.00315491	0.355467535	-1.560418304
contig#931	1.300095153	5.763578849	3.618607428	0.002842194	0.339613549	-1.568151534
contig#27173	2.591221167	2.067278806	3.553410597	0.003232426	0.359319299	-1.571950233
contig#31609	2.492757495	-1.997759699	3.885397729	0.001682521	0.31721796	-1.577954463
contig#28053	1.730736805	0.067698499	3.577335651	0.003083303	0.35175917	-1.578226258
contig#21059	3.077914259	1.071872402	3.554726662	0.003224037	0.359319299	-1.580030899
contig#6115	-1.196332356	5.410863482	-3.608264947	0.002900765	0.34075021	-1.580034295
contig#39430	-1.741099516	-1.103397473	-3.679026237	0.00252315	0.328534689	-1.581720789
contig#58428	3.401274199	-1.694301932	3.848333536	0.001809185	0.318507357	-1.587076681
contig#55791	3.156198019	-2.490933752	4.028638536	0.00127216	0.309917556	-1.589040724
contig#23983	3.601461993	-0.337357509	3.632796014	0.002763782	0.33732783	-1.591702315
contig#36323	-2.542477542	-1.212393135	-3.707888258	0.002383789	0.325339079	-1.593736646
contig#2280	0.862167998	5.434270062	3.598666063	0.002956216	0.343343418	-1.597968348
contig#11179	-0.716349388	4.246025402	-3.576554184	0.003088063	0.35175917	-1.602869524
contig#38853	-2.400430749	-1.867508249	-3.830206182	0.001874625	0.318507357	-1.612490182
contig#56184	3.530036091	-0.936081427	3.70785972	0.002383923	0.325339079	-1.613300086
contig#17789	1.765275308	-0.121935279	3.563858969	0.003166427	0.355798303	-1.613445883
contig#45116	2.417208756	-1.868128255	3.82634366	0.001888877	0.318507357	-1.614435616
contig#19088	2.097000398	0.909113015	3.531811092	0.003373298	0.368606831	-1.616705716
contig#37049	2.898899205	-1.564474149	3.770729618	0.002106728	0.322003141	-1.618637456
contig#10302	2.656542935	5.275807848	3.57868632	0.003075095	0.35175917	-1.618905246
contig#35018	1.14340146	1.764149321	3.52224578	0.003437645	0.368606831	-1.625594107
contig#11295	-0.853183246	3.218357844	-3.542508065	0.003302775	0.364209989	-1.628031583
contig#15895	2.091395397	2.291354629	3.523961685	0.003426012	0.368606831	-1.628109467
contig#6429	1.812543697	3.168744873	3.534797983	0.003353454	0.368606831	-1.634601423
contig#7963	1.928300046	2.301016941	3.520423629	0.003450043	0.368606831	-1.635638689
contig#45019	1.897244763	1.684580139	3.515063412	0.003486774	0.36974964	-1.636745725
contig#26976	1.988091704	0.370447727	3.531031458	0.003378497	0.368606831	-1.640118368
contig#43424	1.386091787	0.363554716	3.52401204	0.003425671	0.368606831	-1.642938634
contig#22805	2.023247835	2.264977696	3.513282113	0.003499068	0.370106731	-1.64642076
contig#33318	4.348461101	1.075575112	3.51792627	0.003467107	0.368606831	-1.654592325
contig#32036	4.174805738	-0.662941472	3.651231413	0.002665157	0.334864919	-1.654873869
contig#49281	2.256484893	-1.583234375	3.732214454	0.0022724	0.325339079	-1.657512643
contig#47025	2.405260541	2.332689948	3.504638791	0.003559342	0.373664492	-1.66101848
contig#27424	1.034295609	3.402993256	3.527077049	0.003404991	0.368606831	-1.661176598
contig#15173	0.927798051	4.668601114	3.551313739	0.003245838	0.359845405	-1.662013485
contig#51973	3.654030842	-1.460840074	3.753901749	0.00217755	0.324595889	-1.668390035
contig#47015	3.59115355	-0.860912571	3.638381036	0.00273352	0.33711913	-1.670029903
contig#27613	-1.046725238	2.482011326	-3.502090799	0.00357731	0.373664492	-1.676766067
contig#20728	-2.833023393	2.962533727	-3.50418465	0.003562538	0.373664492	-1.677654604
contig#16896	1.306543799	2.79902092	3.504952184	0.003557139	0.373664492	-1.67830438
contig#34941	1.25035528	0.399349934	3.498793916	0.003600694	0.373915798	-1.681054596
contig#27848	1.130773073	0.594365382	3.494216006	0.003633419	0.375691897	-1.681202214
contig#10956	0.705697789	5.478720966	3.553732479	0.003230373	0.359319299	-1.683226263
contig#31871	1.291771658	1.444091326	3.481705839	0.003724384	0.378571834	-1.692896514
contig#46920	3.472752312	1.31829112	3.485290618	0.003698086	0.378571834	-1.695792897
contig#29172	3.176454328	1.270715154	3.482628211	0.0037176	0.378571834	-1.6965386
contig#33515	1.795079241	-1.032490615	3.604388368	0.002923032	0.341110843	-1.697681721
contig#43104	1.933645614	1.930119593	3.480669431	0.003732023	0.378571834	-1.698643776
contig#38526	2.581166083	1.678256802	3.475875989	0.003767555	0.379946654	-1.702951949
contig#24318	3.57187657	0.773856943	3.486074393	0.003692362	0.378571834	-1.707771979
contig#34503	2.810109372	-1.641130575	3.726622481	0.002297529	0.325339079	-1.710293674
contig#16764	2.923938313	-1.844250911	3.753397043	0.002179711	0.324595889	-1.711112687
contig#42035	3.231129048	-0.581383717	3.579832981	0.003068143	0.35175917	-1.712969838
contig#53106	3.083505535	-1.465126885	3.703449938	0.002404701	0.325339079	-1.716125878
contig#43890	3.928841945	-0.64674354	3.608221151	0.002901016	0.34075021	-1.717003547
contig#16137	2.133707583	1.67823757	3.46533689	0.00384688	0.380224948	-1.721553479
contig#32751	2.269755002	3.267312349	3.484874646	0.003701128	0.378571834	-1.723035558
contig#47202	2.084367274	1.396054374	3.460768438	0.003881786	0.380224948	-1.728364432
contig#24679	1.758703819	2.666947987	3.473610799	0.003784464	0.379946654	-1.72886329
contig#6437	2.983109763	-0.548339407	3.553436184	0.003232263	0.359319299	-1.73240351
contig#17428	2.031880188	2.903008107	3.474916786	0.003774706	0.379946654	-1.733544239
contig#44135	1.544851931	-0.663696306	3.518859096	0.003460723	0.368606831	-1.735798645
contig#46981	2.740845152	0.137255275	3.489322792	0.00366873	0.378399348	-1.736516229
contig#27232	1.242821527	1.335714859	3.454727406	0.003928433	0.380224948	-1.73871626
contig#26384	3.810188935	1.018112243	3.462812767	0.003866127	0.380224948	-1.74278983
contig#46856	1.798983887	0.466853969	3.458200674	0.003901545	0.380224948	-1.746581728
contig#32678	-1.714469947	1.759023055	-3.449314682	0.003970706	0.380224948	-1.751660904
contig#37098	3.143982574	2.355837082	3.449858145	0.003966441	0.380224948	-1.754010903
contig#22420	2.851931632	0.620498858	3.460286294	0.003885488	0.380224948	-1.754237081
contig#55567	2.677036118	-1.690297272	3.683905212	0.002499025	0.328534689	-1.756818125
contig#38481	1.976435505	0.448975291	3.452386052	0.003946663	0.380224948	-1.759647189
contig#9716	-0.891377851	2.440575763	-3.453537857	0.003937684	0.380224948	-1.76199925
contig#52503	1.820965145	-0.049914696	3.457669236	0.003905647	0.380224948	-1.771546843
contig#34617	1.611216033	-0.342683102	3.471158454	0.003802857	0.379946654	-1.774626312
contig#17917	1.447100253	1.960704357	3.437716517	0.004062836	0.382857659	-1.775247625
contig#22461	2.584796223	-0.343042979	3.480358859	0.003734314	0.378571834	-1.778242672
contig#4327	2.044143422	5.617476098	3.500753615	0.003586775	0.373664492	-1.778690126
contig#39461	2.002310393	0.163136752	3.451462568	0.003953877	0.380224948	-1.780061862
contig#13293	1.280032249	0.643885075	3.430523746	0.004121048	0.384382817	-1.786102551
contig#23762	2.565984675	3.194644902	3.445949059	0.003997223	0.381098044	-1.787446248
contig#41729	3.038317048	-0.497926935	3.501960398	0.003578232	0.373664492	-1.787947314
contig#23208	3.306347392	0.003946497	3.47203152	0.003796299	0.379946654	-1.788658573
contig#7873	-4.728425196	1.876067495	-3.422825431	0.00418428	0.385539602	-1.792795279
contig#39229	1.898883021	-0.043393055	3.451452151	0.003953958	0.380224948	-1.793060812
contig#13776	2.721864645	5.019605817	3.473238697	0.003787249	0.379946654	-1.803866895
contig#8889	3.264233553	2.845145602	3.426626747	0.004152936	0.384391048	-1.80525624
contig#21565	-1.333538651	2.275926441	-3.425458445	0.004162544	0.384391048	-1.806073062
contig#19371	1.746588368	-0.264764464	3.444911029	0.004005437	0.381098044	-1.80650519
contig#53463	2.628367829	-0.776988839	3.497877072	0.003607224	0.373915798	-1.808624396
contig#34074	4.565599013	1.002136888	3.425536313	0.004161903	0.384391048	-1.809826449
contig#58767	-1.358849361	3.003411343	-3.436002363	0.004076633	0.382983053	-1.810549463
contig#59212	2.94389191	1.88922511	3.411859633	0.004276038	0.389664567	-1.813793236
contig#30171	1.879449259	0.423623187	3.419514666	0.004211773	0.386419689	-1.813818173
contig#18457	1.586561944	2.258373127	3.419430895	0.004212471	0.386419689	-1.814232447
contig#28936	2.303291517	-1.633161109	3.614095054	0.0028676	0.34075021	-1.817187592
contig#48923	4.548019334	-0.36168967	3.524287753	0.003423805	0.368606831	-1.818654147
contig#9561	3.223861481	4.979341329	3.461811518	0.003873788	0.380224948	-1.818763444
contig#33241	4.348058271	-1.143850705	3.609577962	0.002893262	0.34075021	-1.819989584
contig#40758	2.874378929	-0.403419732	3.461152109	0.003878842	0.380224948	-1.82500735
contig#5916	2.827606224	-0.276712732	3.453896951	0.003934889	0.380224948	-1.825214467
contig#33996	2.736703801	0.138678692	3.427420514	0.004146421	0.384391048	-1.830020073
contig#908	0.717423493	4.522006791	3.456631112	0.003913672	0.380224948	-1.832500659
contig#39031	2.563969269	1.022707823	3.40099407	0.004368951	0.393913729	-1.832567037
contig#42632	-2.193452459	-1.186153407	-3.531198386	0.003377383	0.368606831	-1.835235381
contig#55771	1.524814349	0.83453577	3.397882732	0.004395928	0.393913729	-1.837429815
contig#18026	1.204792866	3.701762626	3.434362302	0.004089879	0.382983053	-1.839724683
contig#47568	2.1662211	-0.470959264	3.443187624	0.004019112	0.381098044	-1.841241702
contig#26391	2.454881006	0.784141807	3.39674416	0.004405841	0.393913729	-1.845542994
contig#37807	-3.17679101	0.431452412	-3.403979533	0.004343222	0.393194327	-1.845734541
contig#50441	2.63469184	0.134533554	3.416745254	0.00423491	0.387620485	-1.846998405
contig#39963	-2.408915098	-2.240665008	-3.717890426	0.002337334	0.325339079	-1.85195105
contig#32525	2.021756069	2.428162358	3.399190031	0.004384572	0.393913729	-1.852286204
contig#13504	-1.517500057	0.462887056	-3.389407262	0.004470265	0.39664842	-1.857552636
contig#40691	1.49296986	0.415374937	3.384795295	0.004511245	0.398083695	-1.8676476
contig#22030	-1.115675078	2.322240459	-3.389979538	0.004465206	0.39664842	-1.870247434
contig#48968	2.702327276	-0.45143706	3.429993388	0.004125373	0.384382817	-1.874324323
contig#27554	1.271282753	-0.438904008	3.406822117	0.004318865	0.392704196	-1.878569861
contig#21145	3.135220586	1.985675669	3.373673095	0.004611629	0.40419746	-1.880099775
contig#40310	3.650986477	0.348383786	3.396392978	0.004408904	0.393913729	-1.88721436
contig#34102	-1.218514834	0.667210541	-3.366768692	0.00467507	0.406378212	-1.889778806
contig#25804	-1.592768313	1.046916728	-3.364543052	0.004695705	0.407318069	-1.891351704
contig#5037	3.425843109	0.9792262	3.367007583	0.00467286	0.406378212	-1.893336211
contig#49698	1.082333245	0.519892149	3.360231525	0.004735942	0.407399085	-1.903934821
contig#10753	1.418984651	3.372345079	3.388642024	0.004477039	0.39664842	-1.908742111
contig#44409	2.20892104	0.601621119	3.357344658	0.004763076	0.40756105	-1.910101375
contig#37849	2.739204209	0.012610612	3.372676092	0.004620736	0.40419746	-1.919523843
contig#54995	1.762119289	1.604957719	3.346593551	0.004865505	0.410651306	-1.925949646
contig#35781	2.126154066	0.37437209	3.352466237	0.004809284	0.410303143	-1.9271843
contig#44127	1.661151101	1.280258436	3.341955271	0.004910374	0.410651306	-1.930092972
contig#8555	2.708338431	1.86492054	3.343594039	0.004894474	0.410651306	-1.9310318
contig#51353	2.877586536	-0.966680182	3.442349301	0.004025781	0.381098044	-1.933861372
contig#39639	3.073464603	-0.641462946	3.413322246	0.004263684	0.389394546	-1.939765365
contig#36310	-1.001911823	2.893004637	-3.360859879	0.004730056	0.407399085	-1.942578954
contig#31064	1.44095306	2.126244369	3.343226876	0.004898032	0.410651306	-1.944506293
contig#23457	1.34621392	3.430756682	3.370098864	0.004644362	0.405408812	-1.945219502
contig#44505	2.961340604	-0.762025393	3.404562857	0.004338212	0.393194327	-1.959293812
contig#39249	2.659293185	-1.099915133	3.442370883	0.004025609	0.381098044	-1.960649673
contig#3096	2.123262656	3.685970711	3.361909334	0.004720243	0.407399085	-1.963124337
contig#4711	1.688385397	0.542980303	3.323696934	0.005091064	0.416233063	-1.964308856
contig#21085	1.666828684	-0.282133292	3.349848185	0.004834266	0.410651306	-1.965276016
contig#8508	2.765365655	3.244615949	3.347342594	0.004858298	0.410651306	-1.965426333
contig#47041	2.305470355	-0.664700823	3.384661345	0.004512441	0.398083695	-1.965530678
contig#54803	2.737507202	-1.015892832	3.43411532	0.004091877	0.382983053	-1.966093304
contig#3093	1.295192978	0.625876856	3.321284543	0.00511543	0.416233063	-1.966571987
contig#4228	0.952831832	4.325521988	3.377994582	0.004572362	0.401660678	-1.968641251
contig#23462	2.180298604	3.591861104	3.356895333	0.004767313	0.40756105	-1.969218718
contig#37080	1.057253222	3.033794566	3.347406725	0.004857681	0.410651306	-1.971648802
contig#56258	3.42993798	-0.196415553	3.357926338	0.004757596	0.40756105	-1.973175222
contig#40075	2.816530916	-0.646671721	3.396262357	0.004410043	0.393913729	-1.973580325
contig#22717	-1.224628853	1.075210669	-3.314710898	0.005182422	0.416233063	-1.975778022
contig#34965	2.02230283	0.781193167	3.315064369	0.005178797	0.416233063	-1.976059074
contig#49928	2.462319389	0.596225207	3.316988099	0.005159116	0.416233063	-1.978277498
contig#57597	1.983041968	-0.527565269	3.350744473	0.004825699	0.410651306	-1.979159422
contig#8034	-1.143846166	0.218310778	-3.315861402	0.005170634	0.416233063	-1.983144671
contig#24002	1.647291056	2.257208826	3.323402231	0.005094034	0.416233063	-1.983277205
contig#10864	-2.21524464	2.158413524	-3.318598389	0.005142699	0.416233063	-1.98692002
contig#55082	3.065762943	-0.025637714	3.335803597	0.004970524	0.412356064	-1.991350122
contig#35446	1.248637037	0.063695275	3.314085023	0.005188846	0.416233063	-1.993566393
contig#44623	3.974038333	0.752678545	3.310079842	0.005230143	0.416233063	-1.994528069
contig#32563	2.89222556	0.218600002	3.316360547	0.005165528	0.416233063	-1.997087642
contig#19665	1.42493444	2.075402648	3.310934208	0.005221306	0.416233063	-1.99981937
contig#38534	2.396923277	-1.37292446	3.439438612	0.004049022	0.382425051	-2.001760454
contig#58854	3.809009907	-2.233206828	3.624044774	0.002811883	0.338921777	-2.002285916
contig#11033	-1.230138447	1.893354422	-3.306610598	0.00526618	0.416701595	-2.004060879
contig#8005	1.231844173	1.652276463	3.301222821	0.00532264	0.420366875	-2.00557531
contig#51677	1.698574874	-0.591697262	3.336515371	0.004963527	0.412356064	-2.009863156
contig#36892	3.133287125	-2.007205821	3.54800499	0.003267115	0.361238384	-2.010374373
contig#3512	1.562839175	2.402925235	3.310256821	0.005228311	0.416233063	-2.010450069
contig#1813	1.695172612	2.566055453	3.311061837	0.005219987	0.416233063	-2.013840034
contig#9193	1.809212896	4.037364384	3.34327316	0.004897584	0.410651306	-2.015494346
contig#55446	2.276006276	-0.613535403	3.341746375	0.004912405	0.410651306	-2.015852243
contig#8557	3.158327262	3.819485336	3.325475782	0.005073171	0.416233063	-2.022134102
contig#44580	1.467285746	1.680782343	3.291374439	0.005427412	0.422076324	-2.022877688
contig#37739	2.753951072	-1.156659481	3.395388929	0.004417671	0.393913729	-2.023634894
contig#55034	1.927465667	-0.811431933	3.33559477	0.004972579	0.412356064	-2.029872779
contig#9677	2.46474117	0.257944371	3.292022763	0.005420452	0.422076324	-2.03057826
contig#6224	2.405443266	0.80772753	3.277052066	0.005583473	0.426349044	-2.039505989
contig#31382	3.04432943	0.220584644	3.290113029	0.00544098	0.422076324	-2.043058726
contig#12021	-1.173631103	2.399074904	-3.293685468	0.005402642	0.422076324	-2.043274507
contig#14879	-0.96103821	2.996459541	-3.306877673	0.005263397	0.416701595	-2.044106621
contig#33029	0.899887545	1.318073554	3.275224008	0.005603712	0.427107921	-2.045575406
contig#14933	-1.084434046	2.109628297	-3.286495553	0.005480078	0.423129361	-2.045931483
contig#54692	3.558231651	-1.934397269	3.520779996	0.003447614	0.368606831	-2.04655566
contig#41900	1.728627364	2.471623158	3.286784542	0.005476944	0.423129361	-2.053583766
